entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;jumlah_teks_untuk_sentimen;sentiment_score;sentimen_confidence
strawberrysalonciumbuleuit || jl ciumbuleuit no 43;Strawberrysalonciumbuleuit;3,8;42;Jl. Ciumbuleuit No.43;Kota Bandung;Salon Kecantikan;nyoba extension seamless, kecewanya yang di info di chat sama admin sama pas direct datang harganya beda, kwalitas yang ditawarin di chat sama aslinya beda, pelayanan kurang, pemasangan kurang rapih, coba coba hasilnya kurang memuaskan banget, tolong di perhatikan lagi pemasangannya, bayar mahal 2,5juta hasil kurang 🥹 ||| harga terlalu mahal. Cat rambut kok setelah lama2 dilihat gg sesuai yg diinginkan. Minta nya apa kok ujung2nya coklat ke merah.. harganya selangit 🫠 ||| Pelayanannya ramah, hasil rambut rapi dan sesuai request. Tempatnya nyaman, bersih, dan hairstylist-nya profesional. Pasti balik lagi! Hasilnya bagus banget, rambut jadi lebih sehat dan styling-nya tahan lama. Worth it dengan harganya. Admin dan kapsternya sabar, dengerin maunya customer. Recommended salon! ||| duh lain kali kalo cuci rambut gausah pake nails kak sakit kepala saya ada yang lecet, dan saya saranin pelan pelan, nyatok juga gabener, rambut juga jadi kaku dan kasar, gadipakein vitamin, sisirnya kaya sisir pangkas, tau gitu saya keramas sendiri ||| Pelayananya sangat baik dan ramah, di perm di sini hasilnya persis sesuai dengan apa yang saya mau . Langganan sejak 2013 sampai sekarang, gapernah di kecewain sekali pun. Keren banget ❤️🫰🫶;5;-1;Tinggi
strawbery salon || jl abdul rahman saleh;Strawbery Salon;4,3;540;Jl. Abdul Rahman Saleh;Kota Bandung;Salon Rambut;salon terrecommend sih ini harganya juga terjangkau, staffnya pada ramah, pelayanannya cepet haircut gasampe sejamm, dikasih free serum jugaa, bakal langganan disini dehh! ||| Kalo lagi treatment suka di tinggal2, padahal tinggal catok aja, nunggu lama banget, mba nya udah tau saya mau ke undangan mau cepet. Pernah sebelum nya juga ditinggal dia telfonan di sofa padahal gue tinggal catok doang. Please attitude nya di training lagi ||| Sumpah potong rambut disini jujur gak rapih samsek poni saya panjang sebelah lawyer kanan kiri nya beda . Pelayaan nya ramah tapi bener bener bad cukup sekali aja makasih ||| Datang pas detik detik mau tutup, karyawan nya gelisah, ngobrol kaya mau cepet cepet pulangg..disitu posisi masih creambath karyawanya bilang ke karyawan lain “saya masih lama dan bla blaa” pas bagian potong rambut di lempar ke karyawan lain.. bener bener buru buru cuman 2 menit aja beres tanpa dirapihin lagi langsung ngelepas alas nya.. jutek dan hasil nya jelekkk banget kecewa. Gamau lagiii kesana. ||| baru kali ini potong rambut d strawberry tapi mengecewakan, cutting nya kaya asal asalan dan mbak mbaknya semua judes bgt pas masuk aja di diemin pas bilang mau potong rambut malah bilang “ tunggu aja” sambil ketus;5;-1;Tinggi
studio tas bandung indah plaza || jl merdeka no 56;Studio Tas Bandung Indah Plaza;5;11;Jl. Merdeka No.56;Kota Bandung;Toko Koper;cocok buat yg nyari backpack berkualitas, harga sangat terjangkau, banyak diskon ||| Tokonya lengkap dengan harga bersaing. Good service ||| Toko nya kecil tapi lengkap, cukup nyaman dan ramah ||| Barang sangat baik, harga kompetitif ||| Barang bagus banget rekomendasi... harga murah kualitas sangat bagus...( rekomendasi);5;1;Tinggi
styleup salon style up hair design n esthetic || jl astina no 14;StyleUp Salon - Style Up hair design n esthetic;4,8;46;Jl. Astina No.14;Kota Bandung;Salon Rambut;Mantap terimakasih ayam geprek & Seblak Om Tri ....terimaksi kunjungannya Turis Vietnam & Cina ||| Pelayanan oke tapi kurang lengkap. Manicure harus bawa cat kuku sendiri ||| Hasil potongan si lumayan, tapi pas saya dtg, padahal tidak ada pelanggan lain, tapi setelah rambut dicuci, sampai rambut dipotong, waktu tunggunya lumayan lama. ||| Selalu puas sm hasil warna rambut dsini dan bakalan jadi salon langganan aku🤗🤗🤗 ||| Selalu dateng ke sini setiap gunting rambut , pelayananya bagus dan ramah , recomended;5;1;Tinggi
subur makmur toko || jl astana anyar no 55;Subur Makmur Toko;4,4;11;Jl. Astana Anyar No.55;Kota Bandung;Toko Alat Tulis;"Good👍 ||| Good ||| Komplit untuk ATK yg dibutuhkan ||| Uppppp ||| Barang"" bagus, berkualitas dan murmer";5;1;Tinggi
sugina shoes || gg bojong asih iii rt 03 rw 4;Sugina Shoes;5;2;Gg. Bojong Asih III, RT.03/RW.4;Kota Bandung;Produsen;Tempat nya sepatu terbaik ||| Barang lokal kualitas barang brandid, dan harga sangat terjangkau, rekomended banget untuk belanja disini.;2;1;Sedang
suka laundry || jl padasuka no 134d;SUKA LAUNDRY;5;6;Jl. Padasuka No.134D;Kota Bandung;Layanan Binatu;Hari ini nyobain laundry express nya suka laundry, dianter pagi siang udah bisa diambil. Untuk saya yang lagi jalan-jalan ke kota bandung ngebantu banget. Selain cepat selesai dan harganya murah, hasil laundriannya bersih dan wanginya beda sama wangi laundry lain. Ga bikin sesak, berasa abis pake parfum. Terimakasih ya suka laundry, semoga makin sukses dan banyak cabangnya ya 🙏🏻🫶🏻🫶🏻 ||| Laundry the bestt ibunya seperti ibu periiii wkwkwk. Tiap minggu aku laundry setrika aja karena manusia pemalas ini gamau nyetrika, Jumat/Sabtu baru setor setrikaan tapi hari Minggu udah beres dongggg. Padahal bayar mah yang standar. Ya allah banyak rezeki ya ibuu sama aa nyaa sehat selaluu sukses aman lancar Laundry nyaa. Makasih udah sering tolongin setrikaankuuu :)))))) Lop Lop Lop <3 <3 <3 ||| to be honest, KECEWA😭😭 IYA KECEWA KENAPA BARU BUKA SEKARAAANG?! HARUSNYAA TU YA DARI DULUU UDAA BUKAA LOUNDRY BEGINII🥹🥹 masyaAllah.. bener2 pelayanan dn hasilnya bintang lima pluspluss! plis pertahankan pak buk om tante bang dek kak👍. walau lokasi sedikit jauh dari rumah, its okk syekali demi dpt hasil yg spt ini. sukses selalu dn semoga lekas buka cabang di banyak kota. aamiin👏 ||| keren cepet banget nyuci di suka loundry ini padahal selimut nya tebal kalo aku nyuci sendiri di rumah keringnya bisa 4 harian sangking tebal nya,kalo nyucinya di suka loundry ini aku kirim siang td sorenya sudah beres aja makasih yah semoga tambah rame loundriannya..pasti jd langganan nie ||| Udah 3x laundry disini awalnya nyobain karna baru opening ternyata bagus, rapi, wanginya enak ngga pasaran dan awet Karna rumah saya dekat jd suka order pick up dan antar gratis Bertahan ya.. Bagus banget pelayanan nya Plus nya: ⭐ dihitung baju kita dan dirinci saya baru nemu sih yang seperti ini ⭐ Kalo ada uang tertinggal/barang apapun yang terbawa kedalam cucian pasti di pisahkan dan di beri plastik ⭐ Pelayanan ramah dan sangat bagus ⭐ Setrika sangat rapi, parfum laundry nya enak ga pasaran Cuma sulit parkir mobil saja kalo motor sih gampang2 aja tp karna saya pakai jasa free pick up delivery jd ga masalah Pertahankan yaaa terima kasih;5;1;Tinggi
suma barber || jl sindang sirna no 21;SUMA Barber;4,7;1073;Jl. Sindang Sirna No.21;Kota Bandung;Tempat Cukur Rambut;Dalam acara antar cowok saya buat potong rambut, biasa doi potong rambut disini. Tempatnya pinggir jalan, cukup strategis. Parkiran juga lumayan luas, di sebelahnya ada reflexology dan di atasnya ada coffee shop. Harganya murah banget start 40rb aja, tapi cuttingnya rapi. Suasananya adem karena ada AC, oh iya sebelum kesini wajib Booking dulu karena rame dan harus datang sesuai jam Booking. ||| Pemotongannya detail banget, pegawainya ramah ramah, bisa konsultasi dulu sama kapsternya model yang mau di style dan hasilnya pun sesuai, tempatnya comfy dan aesthetic punya spot spot foto yang bagus ||| service bagus, capster berpengalaman, bisa konsul mau potongan seperti apa nanti diarahkan cocok atau tidak oleh capsternya ||| Enak banget pengalamannya, sedikit nunggu karena awalnya mau Korean Perm, tapi Capster nya pas liat tipe rambut, lebih menyarankan untuk tidak di Korean Perm karena resiko yang ada, kebetulan Tipe Rambut ku Tipiss lurus. jadinya hanya Potong Rapihin agar ga terlalu panjang dan selama potong capster selalu ngasih penjelasan kenapa bagian ini di potong, kenapa samping nya Taper dll sampe kita tuh ngerti kenapa Capter milih potongan itu, karena alasannya jelas.. shoutout to Kak Ifan yaa selaku capster kemarin, ngasih penjelasan duluu sebelum potong, kereeenn... ||| service bagus, dapet recommend dari capster soal model haircut yang cocok, ga perlu antri lagi karena udah sistem reservasi, pelayanan juga ramah. goodjob suma!;5;1;Tinggi
sumber agung electronic store || jl abc no 29 31;SUMBER AGUNG ELECTRONIC STORE;4,8;1477;Jl. ABC No.29 - 31;Kota Bandung;Toko Elektronik;pelayanan baik barang lengkap dak harga terjangkau, selalu langganan di toko ini amanah ||| Layanan gercep pada klaim konsumen...... ||| Pelayanannya okey, lumayan ramah, harga dibawah harga pasaran tapi kualitas tetep sama bagusnya...dan yang penting disini HARGANYA BISA DITAWAR... ||| Penjelasan untuk priduk nya bagus, apalagi terkait service produk yang akan dibeli. ||| Perdana belanja disinih, pelayanan ramah, pilihan brg dan typenya juga byk, ada koko owner ato apalah yg mngawasi, ||| Penjelasan untuk priduk nya bagus, apalagi terkait service produk yang akan dibeli. Untuk harga masih termasuk harga kantong dengaan tipe yang di inginkan dan lebih murah dari toko lain, karena saya sendiri yang ngebandingi dan ngecek harga serta penjelasan tiap sales dari masing2 toko nya. Bebas ongkir utk barang gede ( tidak termasuk tv ) Bebas ongkir sampai ke cimahi juga , dan bisa minta request untuk di antar di hari yang sama ,kalau pengirimannya sesuai jadwal driver dan sejalan dengan penguriman yang lain Service nya juga dibantu , kemaren sempat ada kendala trus mbak rizka bantu untuk laporan ke produk nya. Recomanded untuk toko dan salesnya. Ownernya juga ramah dan menjelaskan dengan baik. Dari segi harga dan fitur. Uda beberapa kali belanja kesini. ||| Pelayanannya okey, lumayan ramah, harga dibawah harga pasaran tapi kualitas tetep sama bagusnya...dan yang penting disini HARGANYA BISA DITAWAR... Barang elektroniknya komplit dan berbagai merk...bisa dianter dan dibawa pulang sendiri... Sebelum barang dibawa pulang di tes di dulu di area test product...pegawai yg ngetesnya ada 2 atau 3 orang jd cepat dan ga ngantri... Okeylah, rekomended bagi yg pengen beli elektronik dgn harga dibawah pasar tapi kualitas sama bagusnya dengan yg ada di toko besar ||| Perdana belanja disinih, pelayanan ramah, pilihan brg dan typenya juga byk, ada koko owner ato apalah yg mngawasi, Harga bersaing, bisa di nego. Pngiriman jam nya juga bs disesuaikan. Staff pengiriman nya juga bagus.. Pas lg bayar kyknya, antara admin kasir sm mba marketing lg pd musuhan saling jutek hahaa😅😂 ||| Layanan gercep pada klaim konsumen...... Sy beli speaker aktif ada masalah di port USB nya... Trima kasih neng riska n koko nya langsung GANTI UNIT baru;9;1;Tinggi
sumber mas || jl cibadak no 49;Sumber Mas;4,3;287;Jl. Cibadak No.49;Kota Bandung;Toko Elektronik;"Swalayan ini hanya untuk alat listrik lumayan komplit untuk instalasi listrik, juga untuk rumah tangga ||| Grosir Alat-alat Listrik, pelayanan cepat, harga kompetitif ||| maaf untuk mengatakan pelayanan disini sangat buruk,padahal bertahun'belanja kesini terus,saya belanja sama ibu adik,saya di gibahin sama ibu""yang kerja disitu,sinis juga pelayanan yang lainya,lain kali berbenah ya!🙏🏻 ||| Tidak bisa qris debit kena 2% kasir ampun jutek gak ada terimakasih atau apa gituu so sorry untuk pelayananya ||| ketus banget mas jadi karyawan, kamu gk cocok jadi karyawan di tanya ini itu jawab nya malah marah marah,, klo punya masalah keluarga gk usah di bawa ke kerjaan";5;-1;Tinggi
sunan salon || jl cisitu lama no 10;Sunan Salon;4,5;145;Jl. Cisitu Lama No.10;Kota Bandung;Salon Kecantikan;Sudah hampir 10 tahun salon ini jadi langganan saya, mulai dari potong rambut, krimbat, hair spa, hairdo, sampai ngewarnain rambut. Bang Sunan jagonya. Kliennya dari mana-mana. Salonnya rapi dan bersih. Harganya cukup terjangkau mengingat kualitasnya yang top. Recommended. ||| kurang puas dg pelayanan. hasil potongan rambut jauh banget sama referensinya, dah gitu pas motong dikit2 berhenti karna malah ngobrol. ||| Best hidden gem salon di Bandung! Selalu balik ke salon ini buat potong rambut, cuttingannya bagus banget pas di muka, setiap potong di sini hasilnya setelah tumbuh tetep bagus bgt 😍🩷 ||| Udah kesini dua kali hasil potongan bagus!!! ❤❤❤ ||| Pertama kali potong rambut di Bandung, biasanya aku selalu potong di Lampung. Iseng cari salon terdekat di Maps dan nemu Sultan Salon dan ternyata hasilnya keren banget! Potong bob-nya rapi, bentuknya pas banget di wajah. Senang banget nemu salon baru yang hasilnya memuaskan 💇‍♀️🤩;5;1;Tinggi
sunshine beauty dago || lima building jl dago no 169b lantai 1;Sunshine Beauty Dago;4,8;93;Lima Building, Jl. Dago No.169B Lantai 1;Kota Bandung;Salon Kecantikan;Pertama kali kesini karena baru buka, sudah terkenal di Jayapura . Aku ambil treatment facial, menipedi, cuci curly. Hasilnya memuaskan, ambience tempatnya cozy🤍 ||| Suka banget sama beauty bar ini super lengkap, pelayanan nyaman. Tempat aesthetic, kualitas produknya premium. Dan yang paling penting lagi ada promo opening. Recomended😍❤️ ||| Tempatnya nyaman banget, dan pelayanan juga ramah dan hasil treatment bagus ||| Tempatnya nyaman... semua karyawannya, Mbak yg ngerjainnya baik bgt. Hasilnya juga bagus, ngerjainnya gak sakit. ||| tempatnya bersih banget pelayanannya ramah pokonya terbaik💞💞wajib tiap minggu kesni;5;1;Tinggi
super londri || jl sukagalih no 12;SUPER LONDRI;4;35;Jl. Sukagalih No.12;Kota Bandung;Layanan Binatu;"Lagi musim hujan cocok kesini, dari pada nyuci di rumah belum siang udah hujan, disini kalian bayar 20k udah bisa cuci+kering, cuci 5 kali dapat free 1 kali ||| Mempermudah dan mempercepat pencucian, sama murah banget nyuci sebanyak itu cuma abis 40rb langsung kering dan langsung bisa dipake, nyuci cuma makan waktu 1 jam doang. ||| Awalnya langganan terus skr pengering nya jd kurang kering nih gatau knp ditambah tempat nya sangat kotor skr jauh dr kata bersih kadang sekitaran nya bau maaf (kotoran kucing) sampe ga kuat bau nya lantai pun kotor alangkah baiknya kalo yg nitip cucian itu lebih d batasi soalnya numpuknya sampe ga indah keliatannya (ini kan cuci self service bukan laundry kiloan) tempat tunggu sangat kotor dengan plastik2 bekas apaan ga paham d kolong meja berantakan kucing yg kotor mondar mandir ke dalam sayang sekali deh. Kebersihan pengering dan mesin cuci mohon d perhatikan lagi sayang soalnya sudah sangat banyak pelanggannya dan kebersihan lantai nya juga di perhatikan kadang bau kotoran kucing sampai ke lantai nya (mungkin ada yg injek) alangkah baik nya yg mau cuci buka alas kaki supaya tempat selalu bersih. Terimakasih ||| Selalu langganan di laundry i i,dan kalo aku kerja suka di titip entar diambil,eh udh lama langganan malah ngecewain alias baju nya ketuker sm org😭 tolong buat owner nya disini ada dua pegawai yg satu ramah yg satu judes boro boro ngebales pesan saya klo d wa dibaca aja engga yang selalu aja miskom,wkt itu sabun sepenuh penuh ilang skrg fatal banget loh kalo sampe baju ketuker apalagi klo nnt ada baju yg ilang siapa yang mau tanggung jawab ini aja malah santay blg ""aman soalnya baju yg itu blm dibawa"" masalah nya kan ada baju pentig yg mu dpake bukan soal aman gada hang tau klo di colong tu baju gue ||| Ini udh hari ke 4 ya baju saya ga di balik balikin sm yg ngambil,dan pegawai yang nama nya apip juga ga ada tanggung jawab nya sama sekali malah disuruh nunggu dan sabar kalo disitu ga ada seragam sayamungkin saya bisa sabar tp ini ada seragam saya,kemudian saya mepermudah saya minta screenshot aja muka org yg nganbil nya supaya bisa saya cari lewat sosial media saya tapi beliau juga banyak alasan oke,kemudian dia bilang kan ada no hp org itu tp di hp dia yang rusak saya udh blg biar saya betulin itu hp nya tapi kemudian alasan hp itu ke reset,saya di janjiin beliau alias apip kalo misal nya paling telat itu 3 hari maksimal pengembalian otomatis si ibu itu akan datang di hari jumat krn mengambil pakaian dia yg satu lg tp sampe hari ini tidak ada malah si apip blg org nya sibuk lah beda rumah lah,gini ya saya sampe ga kerja gara gara kebodohan pegawai itu,kemudian owner nya juga ga ada gmn gmn ga ada permintaan maaf atau sedikitpun ngebantu malah semua nya diem aja,saya tunggu sampe hari ini jam 2 ya kalo misal memang sampe hari ini baju saya ga kembali alias yaudah ilang gitu aja ga adil dong kalo saya misal di keluarin krn saya gakerja kerja,ga adil jg saya kehilangan penghasilan perhari saya gara gara si apip ngilangin seragam saya, TOLONG LAIN KALI TULIS DATA ORANG YANG NITIP BIAR KALO ADA HAL BODOH TERJADI BISA ADA PENYELESAIAN MASALAH NYA SAYA JUGA DIKASIH TAU SAMA DUA PEGAWAI NYA KALO PWNER NYA UDAH LIAT ULASAN SAYA TAPI SAYA LIHAT GADA SAMA SEKALI NGEBANTU ATAU SEKEDAR MINTA MAAF,banyak loh ini yg komplain dibiarin gitu aja,lagian nnt nnt gausah deh ada penitipan penitipan klo pun ada minimal space nya besar atau ada loker penyimpanan biar diliat nya juga enak, saya minta baju saya kembali malah di tawari susu pampers dan diganti duit wkwkwk gaji sehari di laundry aja ga nutup gaji sehari saya di pekerjaan saya daripada begitu betulin hp yg rusak gausah banyak alasan saya mau nya hp saya kembali hari ini";5;-1;Tinggi
superclean laundry bandung 1 || jl sukasari i no 11a;Superclean Laundry Bandung #1;5;4;Jl. Sukasari I No.11A;Kota Bandung;Binatu;Laundry baru tapi pelayanannya sangat baik, hasilnya juga sangat rapih dan banyak promo juga👍 ||| Nyuci disini baju wangi bersih dan juga rapih packing nya sangat recommended bangett laa mantap ||| Mantap londry nya, tempatnya enaakk bgt, bersiih dan rapi.. Hasil laundryan nya jugaa bersih, rapi dan wangii.. Kereenn;3;1;Tinggi
