"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"GlanetsKustom MotorSickles","1","Dulu katanya bagus....tapi skrg banyak penurunan setelah saya custom disini, seperti:
- waktu selesai pekerjaan tidak sesuai yang dijanjikan
- tidak transparan dalam keuangan dan budget yang dikeluarkan (ditengah jalan budget anggaran minta tambah/membengkak)
- awalnya dijanjikan part2 yg istimewa (karena saya ngambil paket custom untuk budget yg paling mahal/istimewa) ehh ternyata part2 nya biasa aja, dan banyak part2 yg KW....
- yang paling kesel setelah beres, motor banyak masalah dan harus ada part2 yg diganti, dan saya mengeluarkan uang sendiri untuk perbaikan, owner bengkel tidak mau tanggung jawab untuk pergantian sparepart nya....
- saat mau finishing ada aja alasan yg bikin motor lama beres....padahal posisi pembayaran sudah 100% lunas ditambah dg penambahan budget....curiga nya budget motor saya dipakai motor lain, dan untuk finishing motor saya tidak ada uangnya (gali lobang tutup lobang)
- kalo saya ke bengkel owner nya jarang mau ketemu, dan banyak alasan untuk tidak bertemu, padahal bengkel nya depan rumahnya ...

Ya mudah2an kedepannya bisa diperbaiki, sayang ini bengkel sudah punya reputasi....jangan sampai rusak nama dan reputasi bengkel...","2025-01-12T05:18:07.151Z","1","Firman Desa","8","false",,,"id","setahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfOElxUkJnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2WFlWyHBtZGqAPp7YT6ijgxJJmpcA2g1PUTlEOzc5lVPbuUnYyVzgJk6Q6jo2qqgyXnTV9sv6GOShQ_qRPI0jGs5cBRR61E7XelndjxEXvjzxuPoYk0jKmWsBQIjTq5YFWwqrhhA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0CKtSnWxgILxtlP2U4Ar5xtio1y9OGF3cDQRcr1e6YpK8vZLo4cfnXc04ezcbjc-rsN0liALuGetej0-fiGTwSw-sUJeZQV4R9id69nDLgeeKlM8iH5qQvqzhne9TUO4_YgpK5=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1FCrPpmSmfpWIRbdj7zBrRR2KMeS9ql3pH1G6Ho2EcEuXJA5-qMFDJtv3DPj30knreWh10uY6o1ABg5nzByh5fmJGDSgok1ZPiQea5APNZ-LX2sHXW66IvBlcY2X3X1AK0RwyG5A=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfOElxUkJnEAE!2m1!1s0x0:0x26edda52d2166a42!3m1!1s2@1:CIHM0ogKEICAgIC_8IqRBg%7C%7C?hl=id","114189594117395562144","https://lh3.googleusercontent.com/a-/ALV-UjUHsS-dFdh0ONkx7A5S41DttCAAqWw-ga_6hdvd7RqCIBbdVN5W5w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114189594117395562144?hl=id",,,
"GlanetsKustom MotorSickles","5","Bengkel custom untuk beragam jenis motor dan genre.","2021-08-10T05:07:58.843Z","1","Kongsi Daging","8","true",,,"id","4 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNhLTViRmd3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn25As5CY8lPICss9StLc0DzqFONeJaY6HmGx3tfY45tr7mLqdcHmIzjN3zFxM7hdD0QS937GpItiKa-eIOESfvnMkZSsAe_T91qBL_XO0L-1qp4pBE89v-MDGNtAuhLzKh3ral6=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Y_VgrNxfgGao48uQb3AQ7QJuvTDIIOGxNzh16m1apu8yR4nFoTZc0c6yBN3sk02IlFZ_dlOzphtI-ahUCNyUYt4IigT0pSZ9bSZNR5cJQrWmTzjUFwReyQv5qC4fXJjrdezOT6Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2853fY2DdXewuQ7uOU4f7xYWCAMnsJUb2RCcUfYyXPDYeVOvfQq1Rf1EGD1E7UqtyHyDRI5SYVGkD7e80VB5ptTo0HSGrI8QCMHIJ9yaKJSDaEH4FKzipLhPdAAySEwCVLdNs=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhLTViRmd3RRAB!2m1!1s0x0:0x26edda52d2166a42!3m1!1s2@1:CIHM0ogKEICAgICa-5bFgwE%7C%7C?hl=id","112177941858731201661","https://lh3.googleusercontent.com/a-/ALV-UjUISamx9M3k57z_G5OqzBiS43mZ4Vw9ZHlgPz-1cmLALuIQk8sc=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112177941858731201661?hl=id",,,
"GlanetsKustom MotorSickles","1","Membuat motor custom dgn bahan CB400 di awal. Dijanjikan 2.5 - 3 bulan, akhirnya setuju karena waktunya cukup untuk bangun motor buat kado ultah adik di bulan Juli. Motor masuk bengkel tgl 11 April. Seharusnya 11 Juli sudah selesai (3 bulan). Kenyataannya September batu selesai.

Pelayanan SANGAT TIDAK RAMAH, tidak transparan, dan tidak komunikatif. kalau customer follow up, malah tidak terima. Apalagi kalau cusyomer complain.

Part yang digunakan untuk custom are not in good quality.

1. Di Perjanji include shock belakang, tapi ternyata tidak dibelikan.
2. lampu sign, request bar end, jadinya dipasang lampu sein murah di depan.
3. kabel kupling ditarik nempel di mesin, alhasil meleleh
4. dikasih speedometer murah, dan GAK BERFUNGSI
5. Lampu Hazard TIDAK BERFUNGSI.
6. Tangki bensin buat custom, dan dalamnya karatan bgt.

Terakhir yang paling parah, CDI Original motor DIAMBIL / DITUKAR sama bengkel, ditukar CDI Shogun. (apakah ini termasuk tindak kriminal?)

(Tidak pernah ada informasi ini ditukar, kalau tidak saya cek gak akan pernah ngaku).

Total biaya 20jt. Nanti saya upload semua  bukti chat dengan Glanets. SANGAT KECEWA.","2022-09-10T22:33:14.973Z","15","Ronny Arian Hidayat","2","false",,,"id","3 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNlaXZYMEFREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlaXZYMEFREAE!2m1!1s0x0:0x26edda52d2166a42!3m1!1s2@1:CIHM0ogKEICAgICeivX0AQ%7C%7C?hl=id","118257625185067717155","https://lh3.googleusercontent.com/a/ACg8ocKZeFu5tc7aFze9THeelGQy9mO8T7Qzome2-TP6qZC3_YiYQw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118257625185067717155?hl=id",,,
"GlanetsKustom MotorSickles","1","pelayanan sangat tidak ramah.
tidak proaktif ngasih update progress ke customer. Pengerjaan dijanjikan 3 bulan selesai 5 bulan. dan dengan tambahan 2 bulan hasilnya sangat jauh dari harapan.
Custom moge standard bawaan, tenaga motor ilang, suara kenalpot kayak mobil bak wkwkwk.","2022-09-10T15:27:19.748Z","3","ronny hidayat","7","false",,,"id","3 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNlOG9TbWtnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlOG9TbWtnRRAB!2m1!1s0x0:0x26edda52d2166a42!3m1!1s2@1:CIHM0ogKEICAgICe8oSmkgE%7C%7C?hl=id","111190976161739189178","https://lh3.googleusercontent.com/a-/ALV-UjWHMDMMLHc9VD16c4gTWbP5qKVbHuPQbpMLTMKVftreP9R33otw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111190976161739189178?hl=id",,,
"GlanetsKustom MotorSickles","1","Ngomong sanggup….motor baru dr dealer malah ancur, part ori pd hilang dan baret2, ngabisin waktu 1,5 thn smp cicilan gak kerasa beres, part custom murahan biaya mahal….parah banget, gak profesional","2024-02-03T04:19:29.387Z","0","Deni Achmad AR","1","false",,,"id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR0M0xTVUNBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0M0xTVUNBEAE!2m1!1s0x0:0x26edda52d2166a42!3m1!1s2@1:CIHM0ogKEICAgIDt3LSUCA%7C%7C?hl=id","117610888878324842507","https://lh3.googleusercontent.com/a/ACg8ocKrV1NFSezU3xaulr_bgAA-fpGGCQcK1ZG7MtaiRqvl0xCweWM1=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117610888878324842507?hl=id",,,
"AWG audio31","5","Barang nya bagus dan murah, sdh 5 thn masih awet audio nya,poko nya top dech","2025-06-24T08:36:52.867Z","0","Talita Humaira","1","false",,,"id","11 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25KUk5YSjNRMDU2Tms1emVWWXdWMHRmY2tWZlUwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KUk5YSjNRMDU2Tms1emVWWXdWMHRmY2tWZlUwRRAB!2m1!1s0x0:0x4cc13f11328eecae!3m1!1s2@1:CAIQACodChtycF9oOnJRNXJ3Q056Nk5zeVYwV0tfckVfU0E%7C%7C?hl=id","100077827427009328109","https://lh3.googleusercontent.com/a/ACg8ocJv3mM9CdCazP5k3D6i5fOLOfibDc5bpCLHYjMCSaKI_-uFTw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100077827427009328109?hl=id",,,
"AWG audio31","5","Beli speaker split di sini, kualitasnya mantap.","2025-06-24T08:05:19.916Z","0","egha dwi pamungkas","7","true",,,"id","11 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25NMWJGbFlObmRHZDFsbVJIUkVZVGhCZGtkR1VFRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25NMWJGbFlObmRHZDFsbVJIUkVZVGhCZGtkR1VFRRAB!2m1!1s0x0:0x4cc13f11328eecae!3m1!1s2@1:CAIQACodChtycF9oOnM1bFlYNndGd1lmRHREYThBdkdGUEE%7C%7C?hl=id","111797443547224861166","https://lh3.googleusercontent.com/a/ACg8ocLv-loy9-YROq_Del7eJoKm8Nq-WxFXDhOEkjQJRew9MkoAzQ=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111797443547224861166?hl=id",,,
"AWG audio31","5","Pelayanan nya bagus barang garansi gampang di tukar","2024-08-22T02:00:38.715Z","1","Tiara","1","false",,,"id","setahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ3ekpyM2tRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3ekpyM2tRRRAB!2m1!1s0x0:0x4cc13f11328eecae!3m1!1s2@1:CIHM0ogKEICAgID7zJr3kQE%7C%7C?hl=id","113086312318522574908","https://lh3.googleusercontent.com/a/ACg8ocKXeTRs7MI-8przMKXzU8nxtnyUv6Bx0_NXCoy3d_BSY8FIvg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113086312318522574908?hl=id",,,
"AWG audio31","5",,"2025-12-03T00:58:32.273Z","0","Awang Awg31","0","false",,,,"6 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xoUmFHWjBTbko0YWxSTlkweG1XbXRMWkZWSlJFRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoUmFHWjBTbko0YWxSTlkweG1XbXRMWkZWSlJFRRAB!2m1!1s0x0:0x4cc13f11328eecae!3m1!1s2@1:CAIQACodChtycF9oOlhRaGZ0SnJ4alRNY0xmWmtLZFVJREE%7C%7C?hl=id","103059973632698678392","https://lh3.googleusercontent.com/a-/ALV-UjVbS627rDhRp1AEWahcKuGce3JPz5Ff6tdt5UkypqOfjQMDh4M=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103059973632698678392?hl=id",,,
"Audio car mobil 56","5","Alhamdulilah pemasangan nya rapih cepet dan ramah pelayanan nya","2025-03-25T14:04:38.576Z","0","Opik genta","1","false","2025-04-01T10:57:19.000Z","Terimakasih om udah belanja di toko kami ....jangan lupa nanti belanja lagi ya om ","id","setahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTUR3aHFuendnRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3rjmLGjyef9QTjpAokkh7Isf-10RkcciIIqphD3lBN5yajCCGywpFMl1je7QPnYyeiqwFSPl0O2pUGZ_xQogVJMjV2oBzxHYWj565q9Wn7FpGwBTOhQJGxG4NWIalx_pyUNfVg=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3aHFuendnRRAB!2m1!1s0x0:0x9375997d176156e5!3m1!1s2@1:CIHM0ogKEICAgMDwhqnzwgE%7C%7C?hl=id","115561446830964016390","https://lh3.googleusercontent.com/a/ACg8ocK75u-r1jVeUzkLtzJ2seHLaQeAJMFRAEKUAI0g4FNuQuxTzA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115561446830964016390?hl=id",,,
"Audio car mobil 56","5","pemasangan nyaa rapih cepat pelayanan ramah","2024-12-27T15:43:23.273Z","0","Givanny Vinata","4","false","2024-12-27T15:45:57.000Z","Ma kasih Kaka udah belanja di toko kami mudahan barang nya awet dan ga bosan nanti belanja lagi","id","setahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNmMHBiRnFBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2VayKjAfgTZcFkAmO5kQdOq3HHiTTz6p5MrNHL5GFrYG3EPZXhGs9I0jv0YEdvyktweqYOajeNml2y2xueB0m0dRuJcK4MxCfGXyUXpVK9ehcvcjJEKUT4oDg9hjWGjNYJrIIL=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmMHBiRnFBRRAB!2m1!1s0x0:0x9375997d176156e5!3m1!1s2@1:CIHM0ogKEICAgICf0pbFqAE%7C%7C?hl=id","102527369750041585885","https://lh3.googleusercontent.com/a/ACg8ocKa6ZjwAX4X368dTyZgCRLXJMxTcprfZfPEw7lMxXNqPpAKaA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102527369750041585885?hl=id",,,
"Audio car mobil 56","5","pemasangan rapih, orang nya ramah, pokok nya saya ga nyesel belanja audio di roko ini","2024-12-14T11:31:42.671Z","0","Afgun Wel","1","false","2024-12-14T11:37:48.000Z","Terima kasih telah belanja di toko kami mudahan barang nya awet dan jangan bosan untuk belanja lagi","id","setahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN2MDl2Q1d3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2MDl2Q1d3EAE!2m1!1s0x0:0x9375997d176156e5!3m1!1s2@1:CIHM0ogKEICAgICv09vCWw%7C%7C?hl=id","106915923562146061665","https://lh3.googleusercontent.com/a-/ALV-UjVbGtKNE8Gla1PItRZMgh8ybw2LxAuCDIaUsL-hNwGvMvv1sjdx=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106915923562146061665?hl=id",,,
"Audio car mobil 56","5","Belanja di toko ini pelayanan nya ramah pemasangan nya rapi jadi seneng belanja nya","2025-01-18T13:08:06.767Z","0","Gian Anggiani","3","false","2025-01-18T13:27:34.000Z","Terima kasih Kaka udah belanja di toko kami mmudahan barang nya awet jangan bosan nanti belanja lagi ya ka","id","setahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNfX2MzcDF3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2isr5HHWe7ChuycmiDvWmyvMp9aKfJjjjHIKO_rgXgx-wRpggFYansT8Uo9dcBStua7dqJevB0NQowCaBOOpdARyFoc-bhCHfK5EATGKeIzt94j5PLKT1lGfl6Vk9t9tfLZAsh=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfX2MzcDF3RRAB!2m1!1s0x0:0x9375997d176156e5!3m1!1s2@1:CIHM0ogKEICAgIC__c3p1wE%7C%7C?hl=id","109067940127148225157","https://lh3.googleusercontent.com/a-/ALV-UjWlWSi7EXqp-x_ApCoRwqM4yUNQgaLwuvilgrN1Sc8PHfDFcYk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109067940127148225157?hl=id",,,
"Audio car mobil 56","5","Pemasangan rapih,cepet dan berpengalaman orang nya ramah","2024-01-03T22:20:46.929Z","0","Susi Susilawati","1","false","2024-12-27T15:48:28.000Z","Terima kasih Kaka atas ulasan nya ....sampai jumpai nanti kalau belanja pagi","id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMxcTV1ZktREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxcTV1ZktREAE!2m1!1s0x0:0x9375997d176156e5!3m1!1s2@1:CIHM0ogKEICAgIC1q5ufKQ%7C%7C?hl=id","100657508871614227782","https://lh3.googleusercontent.com/a/ACg8ocLkKNkNzJ6RfOMrQcTNAQKaJICXCeELJYJhT8KGwckR4ZWUcA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100657508871614227782?hl=id",,,
"Seeker Garage","1","Mohon maaf sebelumnya, saya minta bantu untuk pembuatan STNK sama Agi dari Bulan November 2024 sampai sekarang belum selesai juga. STNK sudah dikirim, uang sudah ditransfer setelah itu tidak ada kelanjutannya. mohon ada itikad baik dari pihak Agi atau Seeker Garage, minimal mengembalikan STNKnya saja.","2025-01-07T08:20:55.749Z","0","Muhammad Midhad","2","false",,,"id","setahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURmb2Vhb2RnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmb2Vhb2RnEAE!2m1!1s0x0:0x740fb516fe4efe3a!3m1!1s2@1:CIHM0ogKEICAgIDfoeaodg%7C%7C?hl=id","112214551463740556548","https://lh3.googleusercontent.com/a/ACg8ocLjUtMxFLkELjWf__JtTvLftv1cl5S4Eadws22PPltllwhTH-8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112214551463740556548?hl=id",,,
"Seeker Garage","5","Pokok nya mau custom/bikin parts apapun utk motor disini bisa
Hasil produk/pengerjaan rapih&presisi dgn lama waktu pengerjaan yg pas
Pelayanan ramah,dan sangat open minded utk konsultasi seputar modifikasi motor,lokasi cukup strategis","2022-04-15T11:49:08.105Z","1","Sadewo Dj","12","true",,,"id","Diedit 4 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURXdTZmem13RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXdTZmem13RRAB!2m1!1s0x0:0x740fb516fe4efe3a!3m1!1s2@1:CIHM0ogKEICAgIDWu6fzmwE%7C%7C?hl=id","112546684943320004996","https://lh3.googleusercontent.com/a-/ALV-UjVIqwJAn-Ngh6oTBWlu3hLA16NpWt7E0BQfY8-cnLaAyG1jnXM-=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112546684943320004996?hl=id",,,
"Seeker Garage","5","Bagaikan lab motor ouh iya owner na galak galak unyu wkwkwkkwwk","2021-12-18T14:36:36.751Z","0","Iqbal Tawakal Sutrisna","15","true",,,"id","4 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNtaE12ZGlRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtaE12ZGlRRRAB!2m1!1s0x0:0x740fb516fe4efe3a!3m1!1s2@1:CIHM0ogKEICAgICmhMvdiQE%7C%7C?hl=id","104435024801225817129","https://lh3.googleusercontent.com/a-/ALV-UjXNbx1C2I-yBfXqnIB-_2ByLg6NSfwn_uKsp_x32kY2IqKgNM6q=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104435024801225817129?hl=id",,,
"Seeker Garage","1","Layanan buruk. Jangan servis di sini","2024-02-29T16:28:11.695Z","0","Gilang Ramadhan","1","false","2024-02-29T16:48:39.000Z","?????","id","2 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUM5OE5iOTRnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5OE5iOTRnRRAB!2m1!1s0x0:0x740fb516fe4efe3a!3m1!1s2@1:CIHM0ogKEICAgIC98Nb94gE%7C%7C?hl=id","103378387057822057092","https://lh3.googleusercontent.com/a/ACg8ocIEZ7aqJPRA45pqqPqwHD3UE0yOI-95rsL2mXqdXicAsOfD7Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103378387057822057092?hl=id",,,
"Seeker Garage","1","Owner nya kurang ramah","2024-02-29T16:29:03.294Z","0","Sonny Dwiatmoko","1","false","2024-02-29T16:49:26.000Z","Kunaon cenah jelema teh 🤣","id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUM5OExiT0NBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5OExiT0NBEAE!2m1!1s0x0:0x740fb516fe4efe3a!3m1!1s2@1:CIHM0ogKEICAgIC98LbOCA%7C%7C?hl=id","112394714516654780138","https://lh3.googleusercontent.com/a/ACg8ocJ1jLrJR0p2yeaUaF-5_hXg8pre5J8RT2LbR2Lv9_lSCUKSgw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112394714516654780138?hl=id",,,
"Ridwan audio 62 63","5","Barangnya bagus bagusss, masangnya juga rapi, mantappp","2025-11-11T16:19:18.859Z","0","It's Siti Alifah","1","false",,,"id","7 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkUlMyeG5VRUYwVmtObU1XaEdjVGxwWVU1bGFuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkUlMyeG5VRUYwVmtObU1XaEdjVGxwWVU1bGFuYxAB!2m1!1s0x0:0x7f8cbe435f0e6de1!3m1!1s2@1:CAIQACodChtycF9oOkdRS2xnUEF0VkNmMWhGcTlpYU5lanc%7C%7C?hl=id","101996273459436891618","https://lh3.googleusercontent.com/a-/ALV-UjWK5sHUy0cx4gZtfhMrmGDeN1KXqFGuA78CSbMQfKGaRlbhhLU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101996273459436891618?hl=id",,,
"Ridwan audio 62 63","5","Puas banget, harga terjangkau, pemasangan nya rapih, sangat recommended","2023-12-23T01:51:39.362Z","2","Cindi Prisilia","1","false","2023-12-23T02:17:59.000Z","Makasih semoga awet dan datang lagi mobil lainnya ","id","2 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMxcE9ETkx3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxcE9ETkx3EAE!2m1!1s0x0:0x7f8cbe435f0e6de1!3m1!1s2@1:CIHM0ogKEICAgIC1pODNLw%7C%7C?hl=id","112908406901563556467","https://lh3.googleusercontent.com/a-/ALV-UjWJ7SDYQYScnn6xB4BW6ejmpK4RiOAreB8K3ZwkmzVeRoWff-o=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112908406901563556467?hl=id",,,
