title;totalScore;reviewsCount;street;city;state;countryCode;website;phone;categories/0;categories/1;categories/2;categories/3;categories/4;categories/5;categories/6;categories/7;categories/8;categories/9;url;categoryName;;;;;;;
Unknown Cloth Sablon Satuan;5;42;Jl. Bima No.54;Kota Bandung;Jawa Barat;ID;https://wa.link/xpmcq1;+62 813-9459-6563;Toko Kaos;Toko Kaos Custom;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Unknown%20Cloth%20Sablon%20Satuan&query_place_id=ChIJhZfFpLbnaC4Roir1GF-yjlM;Toko Kaos;;;;;;;
Cititex Kopo Bandung (Kaos Polos dan Sablon Satuan - Partai Besar);4.9;117;Jl. Raya Kopo No.102;Kota Bandung;Jawa Barat;ID;https://cititex.com/;+62 813-1234-9984;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Cititex%20Kopo%20Bandung%20(Kaos%20Polos%20dan%20Sablon%20Satuan%20-%20Partai%20Besar)&query_place_id=ChIJjyThIJzpaC4RjlVyIQgJnCY;Toko Pakaian;;;;;;;
Pasar Lilin;4.5;329;Jl. Astana Anyar No.299;Kota Bandung;Jawa Barat;ID;;+62 877-4579-3990;Pusat Perbelanjaan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Pasar%20Lilin&query_place_id=ChIJl5LIaZnoaC4RU0CwxYWhdbU;Pusat Perbelanjaan;;;;;;;
Babe Andri Jaya closet;5;18;depan gereja mesias, Jl. Pagarsih No.369;Kota Bandung;Jawa Barat;ID;;+62 813-2166-0982;Toko Barang Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Babe%20Andri%20Jaya%20closet&query_place_id=ChIJKyY5nfHnaC4Rp7jzVCykzH0;Toko Barang Bekas;;;;;;;
Ghif Thrifting Gallery;;;Jl. Moch.toha Gg. Cisereuh VIII No.84A/202B 08/03;Kota Bandung;Jawa Barat;ID;;+62 888-2099-677;Toko Pakaian Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ghif%20Thrifting%20Gallery&query_place_id=ChIJ7TZQRfbpaC4R0z2rMLanOms;Toko Pakaian Bekas;;;;;;;
Mat Angin Thrift Shop;4.6;7;Jl. Udawa No.18;Kota Bandung;Jawa Barat;ID;https://matangin.com/;+62 822-2020-1859;Layanan Distribusi;Toko Alat Kecantikan;Butik;Toko Gaun;Toko Aksesori Pakaian;Toko;Grosir;;;;https://www.google.com/maps/search/?api=1&query=Mat%20Angin%20Thrift%20Shop&query_place_id=ChIJCcS9mhTmaC4ReE3dib5w4e8;Layanan Distribusi;;;;;;;
Oh my thrift;5;1;Jl. Asmi No.112;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Oh%20my%20thrift&query_place_id=ChIJN6vxGAHpaC4Rg7ARtnTA4_o;Toko Pakaian Bekas;;;;;;;
Okanta Thrift Shop;5;4;Jl. Pajajaran, Gg. Merdekalio II No.99b;Kota Bandung;Jawa Barat;ID;https://lynk.id/okantashop;+62 822-1498-9601;Toko Pakaian Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Okanta%20Thrift%20Shop&query_place_id=ChIJ-WVLb5rnaC4R27Lh3IoOPqo;Toko Pakaian Bekas;;;;;;;
TryThrift;5;3;Jl. Babakan Ciamis No.mor 5;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TryThrift&query_place_id=ChIJLfM-2LjnaC4RBACm4mfWu0E;Toko Pakaian Bekas;;;;;;;
Raqilla BabyShop;4.7;13;Jl. Btr IV No.9;Kota Bandung;Jawa Barat;ID;http://shopee.co.id/raqillababyshop;+62 813-2111-1187;Toko Pakaian Anak;Toko Pakaian Bayi;Toko Pakaian;Toko Sepatu;;;;;;;https://www.google.com/maps/search/?api=1&query=Raqilla%20BabyShop&query_place_id=ChIJW-Zy_DbdaC4RbX9n9tVA7HE;Toko Pakaian Anak;;;;;;;
Suzanna baby shop Bandung;4;80;Jl. Lembong No.12 14, RT.16/RW.18;Kota Bandung;Jawa Barat;ID;;+62 813-8118-8833;Toko Perlengkapan Bayi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Suzanna%20baby%20shop%20Bandung&query_place_id=ChIJGXfuAaLnaC4RgMYafyjEcF8;Toko Perlengkapan Bayi;;;;;;;
Javakids store;5;1;Pasar andir trade center lantai 2 blok A, Jl. Waringin No.1 Lt.2 Blok.N;Kota Bandung;Jawa Barat;ID;;+62 877-3770-3880;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Javakids%20store&query_place_id=ChIJi2d6TqjnaC4RmiK-zw-9i1M;Toko Pakaian Anak;;;;;;;
Ciku Ciku Baby Shop Ternate 1;5;1256;Jl. Ternate No.1;Kota Bandung;Jawa Barat;ID;http://shopee.co.id/nicolebabyhouse;+62 896-5422-9031;Toko Perlengkapan Bayi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ciku%20Ciku%20Baby%20Shop%20Ternate%201&query_place_id=ChIJ4crJ1E7naC4R61xq2y43CO0;Toko Perlengkapan Bayi;;;;;;;
Chicco Indonesia;4.8;5;23 Paskal Level 3 Jalan Pasir Kaliki No. 25-27, Kebon Jeruk, Andir, Kota Bandung, Jawa Ba;Kota Bandung;Jawa Barat;ID;;+62 22 20569059;Toko Perlengkapan Bayi;Toko Pakaian Bayi;Toko Pakaian Anak;Toko Mainan;;;;;;;https://www.google.com/maps/search/?api=1&query=Chicco%20Indonesia&query_place_id=ChIJtcc7-RbmaC4RcZ9IrnY9JPY;Toko Perlengkapan Bayi;;;;;;;
Indokids Baby Shop (Terlengkap) Margacinta;4.8;55;Jl. Margacinta No.220;Kota Bandung;Jawa Barat;ID;http://www.indokids.co.id/;+62 822-6000-0728;Toko Perlengkapan Bayi;Toko Pakaian Bayi;Toko Mainan;;;;;;;;https://www.google.com/maps/search/?api=1&query=Indokids%20Baby%20Shop%20(Terlengkap)%20Margacinta&query_place_id=ChIJVbXkLzroaC4Rtcc-mS2iXk4;Toko Perlengkapan Bayi;;;;;;;
SERAGAM BATIK;4.7;3;3JMF+H55, Jl. Gudang Utara;Kota Bandung;Jawa Barat;ID;;+62 22 4221871;Toko pakaian batik;Produsen;;;;;;;;;https://www.google.com/maps/search/?api=1&query=SERAGAM%20BATIK&query_place_id=ChIJQ1_nP83naC4Rkx9O3TzYiJc;Toko pakaian batik;;;;;;;
Little Voyagers;5;3;Jl. Gemini No.3;Kota Bandung;Jawa Barat;ID;;+62 821-3055-0972;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Little%20Voyagers&query_place_id=ChIJQ2L6nkrpaC4R6C0OFNnAGrs;Toko Pakaian Anak;;;;;;;
Toko WK;4.3;686;Jl. Otto Iskandar Dinata No.171;Kota Bandung;Jawa Barat;ID;https://linktr.ee/WKBandung;+62 895-3755-09888;Toko Peralatan Jahit;Toko Perlengkapan Kesenian;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20WK&query_place_id=ChIJEfRafyTmaC4ROmv9AzeeIjM;Toko Peralatan Jahit;;;;;;;
Konveksi Seragam - Pronesia;;;Bengrah III, Jl. Gudang Utara TNI AD No.27;Kota Bandung;Jawa Barat;ID;http://konveksipakaianseragam.com/;+62 812-1449-5459;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Seragam%20-%20Pronesia&query_place_id=ChIJh-z6HCHnaC4R5eZZXWDiFyQ;Toko Pakaian Seragam;;;;;;;
Konveksi Jahit Bandung - SEW BAKERS by CV PEGASUS SURYASETIA;5;8;Jl. Karang Tengah Barat No.18;Kota Bandung;Jawa Barat;ID;;+62 878-2577-7678;Pemasok Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Jahit%20Bandung%20-%20SEW%20BAKERS%20by%20CV%20PEGASUS%20SURYASETIA&query_place_id=ChIJFdWB3QHnaC4RWDM4UY-ZkTQ;Pemasok Pakaian;;;;;;;
Kids ID - Grosir Baju Anak Branded Murah;5;1;Jl. Merdeka No.56;Kota Bandung;Jawa Barat;ID;;+62 838-2229-6919;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kids%20ID%20-%20Grosir%20Baju%20Anak%20Branded%20Murah&query_place_id=ChIJecFu837naC4REF-89qeM2-I;Toko Pakaian;;;;;;;
SYAKIILA KONVEKSI BANDUNG;;;Jl. Pasir Kaliki Barat No.08A, RT.07/RW.15;Kota Bandung;Jawa Barat;ID;http://syakiilakonveksibandung.com/;+62 813-9441-6148;Produsen pakaian dan kain;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=SYAKIILA%20KONVEKSI%20BANDUNG&query_place_id=ChIJo5uWgz3maC4RQVrqK_uvUdI;Produsen pakaian dan kain;;;;;;;
PT. Progressio Indonesia;3.9;32;Masuk lewat Bengrah III TNI AD, Jl. Gudang Utara No.27;Kota Bandung;Jawa Barat;ID;http://www.pronesia.co.id/;+62 812-1449-5459;Pusat Bisnis;Kontraktor;Produsen;;;;;;;;https://www.google.com/maps/search/?api=1&query=PT.%20Progressio%20Indonesia&query_place_id=ChIJ__8zUsznaC4RHWTRRcX-7qk;Pusat Bisnis;;;;;;;
KONVEKSI BAJU ANAK;4.5;11;Jl. Simpay Asih No.29;Kota Bandung;Jawa Barat;ID;https://grosirbajumurahanakanak.blogspot.com/;+62 812-2269-2132;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=KONVEKSI%20BAJU%20ANAK&query_place_id=ChIJUWjkQDHdaC4RaoKZcxiE8rc;Toko Pakaian;;;;;;;
GARAP KONVEKSI BANDUNG | CUSTOM JAKET; SERAGAM; ROMPI; JERSEY; KAOS DLL;5;111;Jl. Pasir Impun No.19;Kota Bandung;Jawa Barat;ID;http://wa.me/6282117173863;+62 821-1717-3863;Penjahit Pesanan Khusus;Penjahit;;;;;;;;;https://www.google.com/maps/search/?api=1&query=GARAP%20KONVEKSI%20BANDUNG%20%7C%20CUSTOM%20JAKET%2C%20SERAGAM%2C%20ROMPI%2C%20JERSEY%2C%20KAOS%20DLL&query_place_id=ChIJg76La7DdaC4Rpa0U2FzxWXY;Penjahit Pesanan Khusus;;;
Ridho Kids;3.2;5;Pasar Baru Trade Centre, Jl. Otto Iskandar Dinata No.70, Lantai Dasar 1, Blok H No.17;Kota Bandung;Jawa Barat;ID;;+62 821-1546-0337;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ridho%20Kids&query_place_id=ChIJW6WeUDvmaC4RzrMO4wQghW0;Toko Pakaian Anak;;;;;;;
pabrik konveksi;4.2;12;3JMF+JQ7, Jl. Gudang Utara;Kota Bandung;Jawa Barat;ID;http://kaos.co.id/;+62 817-9208-679;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=pabrik%20konveksi&query_place_id=ChIJb6kxc3ToaC4Ra-6D3Ydh5o0;Toko Pakaian;;;;;;;
Towa Wear Industries Garment Konveksi;4.8;91;Komplek Pesona Antapani. Jln. Pesona Antapani I no.8 RT09/RW03 Kel;Kota Bandung;Jawa Barat;ID;https://towamatano.co.id/;+62 813-2480-0858;Pemasok Pakaian;Tukang Jahit;Toko Pakaian;Toko Kaos Custom;Jasa Bordir;Eksportir garmen;Grosir;;;;https://www.google.com/maps/search/?api=1&query=Towa%20Wear%20Industries%20Garment%20Konveksi&query_place_id=ChIJw3xrmLbnaC4R7mMMGZJAbIU;Pemasok Pakaian;;;;;;;
Konveksi Bandung Murah Berkualitas Jawara | Atteso Konveksi;5;25;Jl. Cisitu Indah V No.13;Kota Bandung;Jawa Barat;ID;https://attesokonveksi.com/;+62 812-1255-9055;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Bandung%20Murah%20Berkualitas%20Jawara%20%7C%20Atteso%20Konveksi&query_place_id=ChIJByFY9WDnaC4ROaTKDfpx4wo;Toko Pakaian;;;;;;;
REMENDOR | Pabrik Vendor Konveksi;4.2;5;Jl. Aki Padma Gg.Bahkubi No.45, RT.04/RW.08;Kota Bandung;Jawa Barat;ID;https://remendor.co.id/;+62 851-8577-0298;Produsen pakaian dan kain;Produsen suvenir;;;;;;;;;https://www.google.com/maps/search/?api=1&query=REMENDOR%20%7C%20Pabrik%20Vendor%20Konveksi&query_place_id=ChIJDUtUpATpaC4RpzUTVswdfws;Produsen pakaian dan kain;;;;;;;
TwoTigersThrift;;;Jl. Sawah Kurung No.12;Kota Bandung;Jawa Barat;ID;;+62 878-2303-6800;Toko Barang Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TwoTigersThrift&query_place_id=ChIJh6SwIdHpaC4Rz4TToOV_iJg;Toko Barang Bekas;;;;;;;
Konveksi Produksi Seragam; Jaket dan Kaos Cendana;5;35;Jl. Surapati No.92A;Kota Bandung;Jawa Barat;ID;;+62 811-2109-991;Penjahit Pesanan Khusus;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Produksi%20Seragam%2C%20Jaket%20dan%20Kaos%20Cendana&query_place_id=ChIJR8ddhWjnaC4RDv6LPZMar6E;Penjahit Pesanan Khusus;;;;;;
Greens Production Garment Konveksi Baju Sablon Bandung;4.9;567;Jl. Buana Sari IV No.14;Kota Bandung;Jawa Barat;ID;https://greensproduction.com/;+62 813-1399-9099;Toko Pakaian;Pemasok Pakaian;Toko Percetakan;;;;;;;;https://www.google.com/maps/search/?api=1&query=Greens%20Production%20Garment%20Konveksi%20Baju%20Sablon%20Bandung&query_place_id=ChIJ1RGKnzfoaC4RFxsUZ36dUeY;Toko Pakaian;;;;;;;
Konveksi Bandung 80;4.8;23;Sukamiskin,Jalan Pasir Impun Komplek bukit Padjajaran no 80 Bandung timur;Kabupaten Bandung;Jawa Barat;ID;http://www.gildanbdg.yukbisnis.com/;+62 822-1891-6046;Kantor Perusahaan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Bandung%2080&query_place_id=ChIJWWtQpHvdaC4RQaEVHbgWpnc;Kantor Perusahaan;;;;;;;
Konveksi Bagus Bandung;4.8;54;Jl. Babakan Baru No.177 A, RT.06/RW.08;Kota Bandung;Jawa Barat;ID;;+62 858-6435-5113;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Bagus%20Bandung&query_place_id=ChIJMfaY0pnnaC4R2Huhsxa7JeM;Toko Pakaian;;;;;;;
Jual Grosir Kaos Anak Karakter Murah - Kartoon Kids Wear;4.9;17;Jl. Riung Bandung Raya Jl. Riung Mungpulung 2 No.26;Kota Bandung;Jawa Barat;ID;;+62 896-4840-8131;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Jual%20Grosir%20Kaos%20Anak%20Karakter%20Murah%20-%20Kartoon%20Kids%20Wear&query_place_id=ChIJnXvjRhbDaC4RuCS4QqVp9Lc;Toko Pakaian Anak;;;;;;;
Konveksi Bandung Garuda Project;4.3;123;Jl. Margacinta Jl. Ciwastra No.82a;Kota Bandung;Jawa Barat;ID;https://garuda-project.com/garuda-project-konveksi/;+62 888-2882-666;Toko Pakaian Seragam;Toko Pakaian;Jasa Bordir;Penjahit Khusus Pakaian Pria;Toko Pakaian Luar;Produsen Pakaian Olahraga;Penjahit;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Bandung%20Garuda%20Project&query_place_id=ChIJxzOxc9PpaC4RM5Ta3zlCwlw;Toko Pakaian Seragam;;;;;;;
AMAZON KONVEKSI BANDUNG;4.7;102;Jl. Surapati No.113;Kota Bandung;Jawa Barat;ID;http://www.amazonkonveksi.com/;+62 812-2135-042;Toko Pakaian;Tukang Jahit;Toko Kaos Custom;Produsen Pakan;Toko Topi;Toko Pakaian Pria;Produsen Pakaian Olahraga;Toko Pakaian Kerja;;;https://www.google.com/maps/search/?api=1&query=AMAZON%20KONVEKSI%20BANDUNG&query_place_id=ChIJoVoTTbLnaC4RSq6P6CnF92k;Toko Pakaian;;;;;;;
Konveksi Di Bandung;5;1;Jl. Holis, RT.005/RW.003;Kota Bandung;Jawa Barat;ID;;+62 813-7373-2133;Pasar pakaian;Produsen;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Di%20Bandung&query_place_id=ChIJM-W4VgDvaC4RCCFLuhmYZUg;Pasar pakaian;;;;;;;
GOLDEN RIVER KONVEKSI;5;148;Jl. Sekepanjang 1 No.68;Kota Bandung;Jawa Barat;ID;https://konveksigoldenriver.com/;+62 812-2120-2970;Pemasok Pakaian;Produsen pakaian dan kain;Toko Kaos Custom;Jasa Bordir;Produsen;Produsen Pakaian Olahraga;Toko Pakaian Seragam;;;;https://www.google.com/maps/search/?api=1&query=GOLDEN%20RIVER%20KONVEKSI&query_place_id=ChIJVVVVVbjnaC4RK-g0B86LUDM;Pemasok Pakaian;;;;;;;
Dza2kidshop Grosir Branded;4.7;3;Jl. Kusuma No.4a;Kota Bandung;Jawa Barat;ID;;+62 818-0433-7893;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Dza2kidshop%20Grosir%20Branded&query_place_id=ChIJXTdM1cTpaC4RIldeMqTn_80;Toko Pakaian Anak;;;;;;;
toko baju anak bandung;4;1;Jl. Babakan Sari No.21, RT.01/RW.14;Kota Bandung;Jawa Barat;ID;;+62 858-6306-3455;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=toko%20baju%20anak%20bandung&query_place_id=ChIJv7D_rr_naC4RV37cDNAzQsE;Toko Pakaian Anak;;;;;;;
Modesale;4.7;7;Jl. Veteran No.42;Kota Bandung;Jawa Barat;ID;;+62 22 4206567;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Modesale&query_place_id=ChIJ84ajdy7maC4RBjdqXE_CF4k;Toko Pakaian Anak;;;;;;;
KAL BABY STORE;5;132;Bumi Adipura, Perumahan, Jl. Adi Flora Raya Ruko Utara No.2;Kota Bandung;Jawa Barat;ID;;+62 811-2432-909;Toko Pakaian Anak;Toko Pakaian;;;;;;;;;https://www.google.com/maps/search/?api=1&query=KAL%20BABY%20STORE&query_place_id=ChIJV5JvWwDDaC4Rhi9FKnVmSbc;Toko Pakaian Anak;;;;;;;
ANALOGKLASIK (Vintage Thrift Shop);5;347;Jl. Pasundan No.2;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/analogklasik/;+62 851-2470-0807;Toko Busana Vintage;Toko Pakaian;;;;;;;;;https://www.google.com/maps/search/?api=1&query=ANALOGKLASIK%20(Vintage%20Thrift%20Shop)&query_place_id=ChIJDzKa3LXpaC4RpmCVcijA4VA;Toko Busana Vintage;;;;;;;
Rifani Baby Wear;4.9;11;Jl. Sekelimus Utara No.25;Kota Bandung;Jawa Barat;ID;;+62 812-2014-9428;Toko Perlengkapan Bayi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rifani%20Baby%20Wear&query_place_id=ChIJCSuSG0LoaC4RjkRfsFhf48g;Toko Perlengkapan Bayi;;;;;;;
thrift;;;Graha Nuansa Hijau Cidahu No.a12;Kota Bandung;Jawa Barat;ID;;+62 811-2271-183;Toko Barang Bekas;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=thrift&query_place_id=ChIJdYe7QUznaC4Ri6rpY-tPp6M;Toko Barang Bekas;;;;;;;
Mivi Baby Shop;4.2;138;Jl. Prof. Eyckman No.17;Kota Bandung;Jawa Barat;ID;;+62 22 2037400;Toko Pakaian Bayi;Toko Perlengkapan Bayi;Toko Aksesori Pakaian;;;;;;;;https://www.google.com/maps/search/?api=1&query=Mivi%20Baby%20Shop&query_place_id=ChIJu6XuHl3maC4RjO7-gkzQegY;Toko Pakaian Bayi;;;;;;;
Kuokabasic;5;27;Jl. Garu Raya No.47b;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/kuokabasic;+62 852-1699-2266;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kuokabasic&query_place_id=ChIJYUYgRR_naC4R5LFoFkkr-mI;Toko Pakaian Anak;;;;;;;
Lavie Baby House;4.5;2008;Jl. Imam Bonjol No.6;Kota Bandung;Jawa Barat;ID;http://www.laviebabyhouse.com/;+62 22 2504905;Toko Perlengkapan Bayi;Toko Pakaian Bayi;Toko Pakaian Anak;Toko Mebel Anak;Toko Pakaian;Toko Perlengkapan Rumah;Toko Ibu Hamil;Toko Mainan;;;https://www.google.com/maps/search/?api=1&query=Lavie%20Baby%20House&query_place_id=ChIJM9JiW1HmaC4Rnamwv7JCRtQ;Toko Perlengkapan Bayi;;;;;;;
PRODUSEN BAJU ANAK | VJ KIDSWEAR | BANDUNG;4.8;6;Komplek Sapta Taruna PU Blok C194 RT.008/008;Kota Bandung;Jawa Barat;ID;https://shopee.co.id/vj_kidswear;+62 821-1757-0605;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=PRODUSEN%20BAJU%20ANAK%20%7C%20VJ%20KIDSWEAR%20%7C%20BANDUNG&query_place_id=ChIJ4aSmTsPpaC4RQLChioE60Uo;Toko Pakaian Anak;;;;;;;
Ganakal Baby & Kids;5;17;Metro Indah Mall Blok F2 Ruko, Jl. MTC Barat Jl. Soekarno-Hatta;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/ganakalofficial?igsh=MTF2Zmp2c2oyZmJ4ZQ==;+62 895-2707-0830;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ganakal%20Baby%20%26%20Kids&query_place_id=ChIJYR6oF4PpaC4RPCY-9lwu3Io;Toko Pakaian Anak;;;;;;;
Best Care;4.4;30;Jl. Kemuning No.23;Kota Bandung;Jawa Barat;ID;;+62 22 7273417;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Best%20Care&query_place_id=ChIJW2Hdb87naC4RKqB7XfYMuY0;Toko Pakaian Anak;;;;;;;
Toko Sukses Bandung;4.3;99;Jl. Moch. Toha No.11;Kota Bandung;Jawa Barat;ID;https://suksesbandung.com/;+62 22 5204556;Grosir pakaian;Toko Pakaian Bayi;Toko Pakaian Anak;Toko Pakaian Dalam;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Sukses%20Bandung&query_place_id=ChIJebUffJ3oaC4R_GIA92slG80;Grosir pakaian;;;;;;;
Produksi Tas Indonesia;4.9;70;Jl. Leuwisari V No.190;Kota Bandung;Jawa Barat;ID;;+62 813-2010-0439;Produsen;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Produksi%20Tas%20Indonesia&query_place_id=ChIJebfZZ1bpaC4RwkgkdT9dlxg;Produsen;;;;;;;
Superkidscloth Official Store;5;15;Havana Park AB 9;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/superkidscloth/?hl=id;+62 813-1997-7718;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Superkidscloth%20Official%20Store&query_place_id=ChIJN9GRmXHpaC4RtDb71ia0RNg;Toko Pakaian;;;;;;;
Triple kids baby and kid's branded collections (grosir);4.5;20;Jl. Cibatu Raya No.49;Kota Bandung;Jawa Barat;ID;http://www.instagram.com/triplekidsgrosir;+62 878-7441-6035;Toko Pakaian Bayi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Triple%20kids%20baby%20and%20kid's%20branded%20collections%20(grosir)&query_place_id=ChIJyf6IbA_oaC4Ros0wyppWerM;Toko Pakaian Bayi;;;;;;;
Fluffy Baby Wear;4.6;27;Jl. Kopo Jaya I;Kota Bandung;Jawa Barat;ID;http://www.babyfluffy.com/;+62 812-2358-886;Toko Pakaian Bayi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Fluffy%20Baby%20Wear&query_place_id=ChIJ1xAIepHoaC4Rjrp2FqMWZdc;Toko Pakaian Bayi;;;;;;;
Anakecil Factory Outlet;4.5;1747;Jalan Hayam wuruk No.32 Citarum Bandung Wetan;Kota Bandung;Jawa Barat;ID;;+62 22 4203413;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Anakecil%20Factory%20Outlet&query_place_id=ChIJdwXxC0vmaC4R29VRy9j4SJ8;Toko Pakaian Anak;;;;;;;
Holly Baby Shop Batununggal;4.8;562;Jl. Batununggal Indah Raya No.170;Kota Bandung;Jawa Barat;ID;http://instagram.com/hollybabyshopp/;+62 895-3461-56546;Toko Perlengkapan Bayi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Holly%20Baby%20Shop%20Batununggal&query_place_id=ChIJ4dTxSVTpaC4Rj1lWWQbs05M;Toko Perlengkapan Bayi;;;;;;;
Kidzclusive;4.2;22;Jl. Indramayu VI No.7;Kota Bandung;Jawa Barat;ID;;+62 856-5903-0303;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kidzclusive&query_place_id=ChIJT5vkbLrnaC4Rtjfm0S7-Wbk;Toko Pakaian Anak;;;;;;;
Konveksi Termurah Bandung - Dezperado;5;22;Jl. Surapati No.161a, RT.07/RW.09;Kota Bandung;Jawa Barat;ID;;+62 878-2580-1497;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Konveksi%20Termurah%20Bandung%20-%20Dezperado&query_place_id=ChIJhf7WyMbnaC4RY_aLt75SyOU;Toko Pakaian;;;;;;;
Zaeni Konveksi Bandung ( konveksi cepat & berkualitas );5;211;Jl. Babakan Baru No.177, RT.06/RW.08;Kota Bandung;Jawa Barat;ID;https://www.zaenikonveksibandung.com/;+62 813-9457-3570;Perusahaan jahit;Toko Pakaian;Toko Pakaian Seragam;;;;;;;;https://www.google.com/maps/search/?api=1&query=Zaeni%20Konveksi%20Bandung%20(%20konveksi%20cepat%20%26%20berkualitas%20)&query_place_id=ChIJfT7cJBrnaC4RwKuwJstFXYk;Perusahaan jahit;;;;;;;
EasyWare Electronics;4.5;205;Jalan Ahmad Yani. 238 Jaya Plaza, Lantai Dasar Blok F 02-03;Kota Bandung;Jawa Barat;ID;;+62 899-0862-025;Toko Elektronik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=EasyWare%20Electronics&query_place_id=ChIJv9jpD9LnaC4Rs30zeSJN3OM;Toko Elektronik;;;;;;;
Toys Kingdom Dago Bandung;4.7;115;Mall, Jl. Dago Jl. Ir. H. Juanda No.61-63;Kota Bandung;Jawa Barat;ID;http://toyskingdom.co.id/;+62 851-7686-7323;Toko Mainan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toys%20Kingdom%20Dago%20Bandung&query_place_id=ChIJWT9JuYznaC4R9cVfreRjVLc;Toko Mainan;;;;;;;
Toko Sepatu LOKAL KODACHI;5;10;Jl. Pasir Salam Raya II No.32;Kota Bandung;Jawa Barat;ID;;+62 895-1416-9374;Toko Sepatu;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Sepatu%20LOKAL%20KODACHI&query_place_id=ChIJ7fUX6JbpaC4R4_UquINaQBc;Toko Sepatu;;;;;;;
PD Hayo Jaya;4.5;6;Jl. Arjuna No.Blok 70/6;Kota Bandung;Jawa Barat;ID;;+62 22 6019178;Toko Pakaian Seragam;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=PD%20Hayo%20Jaya&query_place_id=ChIJvxUODBPmaC4R5qkxGOeZKog;Toko Pakaian Seragam;;;;;;;
