"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Apotek Sadang Serang","4.1","76","Jl. Sadang Serang No.51","Kota Bandung","Jawa Barat","ID",,"+62 22 2503324","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Sadang%20Serang&query_place_id=ChIJRVZhX6rnaC4ROkA3pJQECoM","Apotek"
"Apotek Anyar Farma","4.2","29","Jl. Gegerkalong Girang No.100","Kota Bandung","Jawa Barat","ID",,"+62 821-2137-9135","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Anyar%20Farma&query_place_id=ChIJC9ZlqrzmaC4RbAC_oz0OhV8","Apotek"
"Bengkel motor","2.3","3","4J44+V8G, Jl. Kebun Binatang","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor&query_place_id=ChIJJ9I1P47naC4RBBTzGTJzQmY","Bengkel Sepeda Motor"
"Apotek Sukagalih","4.1","14","Jl. Sukagalih No.110","Kota Bandung","Jawa Barat","ID",,"+62 855-2074-2939","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Sukagalih&query_place_id=ChIJ6fG6JiLnaC4RzAEMTezvSDE","Apotek"
"Apotek Kehidupan","5","2","Balubur Town Square, Jl. Tamansari Blok A No.09 Lantai 1","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Kehidupan&query_place_id=ChIJqVGtbEXmaC4RGUjFxqE2WvY","Apotek"
"Apotek Sederhana","3.2","53","Jl. Sederhana No.77","Kota Bandung","Jawa Barat","ID","https://www.honestdocs.id/apotik/apotek-sederhana-bandung","+62 22 2030551","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Sederhana&query_place_id=ChIJQVrpkl3maC4Rlh1MMP4og5k","Apotek"
"Fas Motor","4.1","35","Jl. Terusan Pak Gatot Raya No.7","Kota Bandung","Jawa Barat","ID",,"+62 857-2287-7822","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fas%20Motor&query_place_id=ChIJY-n94LzmaC4RqLGgnEKkywk","Bengkel Sepeda Motor"
"Gagak Motor","4.4","46","Jl. Gagak No.11","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gagak%20Motor&query_place_id=ChIJdzRQjLLnaC4RoGhpKD9VFUs","Bengkel Sepeda Motor"
"Star Jaya Motor","2.3","51","Jl. Cikutra Barat No.75","Kota Bandung","Jawa Barat","ID",,"+62 22 91151771","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Star%20Jaya%20Motor&query_place_id=ChIJmbl32K7naC4RygwCn2I6B-w","Bengkel Sepeda Motor"
"2 putra Bengkel motor",,,"4JC5+HMQ, Jl. Sangkuriang","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=2%20putra%20Bengkel%20motor&query_place_id=ChIJtasfMADnaC4R97aKEP9J3Z4","Bengkel Sepeda Motor"
"Apotek Adika","4.1","50","Jl. Ir. H. Juanda No.306","Kota Bandung","Jawa Barat","ID",,"+62 22 2503941","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Adika&query_place_id=ChIJS7tAZPzmaC4RCuwB3Eg4s50","Apotek"
"Champion Jaya Motor","3.6","83","Jl. Ciumbuleuit No.39","Kota Bandung","Jawa Barat","ID",,"+62 22 2039018","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Champion%20Jaya%20Motor&query_place_id=ChIJzYHSr_bmaC4RnsW3WIsLw0M","Bengkel Sepeda Motor"
"Apotik Kombi Sukajadi","4.4","37","Jl. Sukajadi No.7","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotik%20Kombi%20Sukajadi&query_place_id=ChIJMzOZfCTnaC4RT58f6_3e0nk","Apotek"
"Bengkel motor family 18","3.4","5","depan indomaret pas pangkalan ojeg, Jl. Bojong Koneng","Kota Bandung","Jawa Barat","ID",,"+62 896-3634-3448","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20family%2018&query_place_id=ChIJ1dfxWQDnaC4RA_5Qr_Ljst8","Bengkel Sepeda Motor"
"Bengkel spesialis komstir motor","4.7","35","Jl. Bojong Koneng No.28","Kota Bandung","Jawa Barat","ID",,"+62 822-9890-3680","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20spesialis%20komstir%20motor&query_place_id=ChIJf4TQBwDnaC4RC0BqEcUYtGw","Bengkel Sepeda Motor"
"Apotek Setiabudhi","4.1","43","Jalan Dokter Setiabudhi. 170-D2, Hegarmanah, Sukasari","Kota Bandung","Jawa Barat","ID",,"+62 2038212","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Setiabudhi&query_place_id=ChIJMdifeJPmaC4RuhUwtvRUX3w","Apotek"
"Apotek Poliklinik IRFINA","4.5","4","Jl. Alpina No.2","Kota Bandung","Jawa Barat","ID",,"","Toko Obat","Apotek",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Poliklinik%20IRFINA&query_place_id=ChIJmwQ7B_vmaC4RQ0goo85mQzk","Toko Obat"
"Apotek Yabes","3.2","32","Jl. Dr. Djunjunan No.119","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/apotekoptikyabes","+62 851-0049-3131","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Yabes&query_place_id=ChIJBQTl5WTmaC4R9nB_HBgxHAI","Apotek"
"Apotek Altros Dago","4.1","16","Jl. Ir. H. Juanda No.376","Kota Bandung","Jawa Barat","ID",,"+62 22 2512599","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Altros%20Dago&query_place_id=ChIJ2c095-LmaC4RUQemrFW68JE","Apotek"
"Apotek Mara Farma","5","27","Jl. Cemara No.57","Kota Bandung","Jawa Barat","ID",,"+62 822-1892-9157","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Mara%20Farma&query_place_id=ChIJhdf0vw_naC4R9XmJoS7LWsE","Apotek"
"Apotek Vivi Farma","4.5","2","Jl. Sirnamanah No.3","Kota Bandung","Jawa Barat","ID",,"+62 22 2031687","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Vivi%20Farma&query_place_id=ChIJ_XFyBWDmaC4RR8LoU0d6Hhw","Apotek"
"Apotek Surapati","4.5","66","Jl. Surapati No.23","Kota Bandung","Jawa Barat","ID",,"+62 22 2502467","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Surapati&query_place_id=ChIJ3xLW4rLnaC4RVO3bX5c58tM","Apotek"
"APOTEK D.U","4.5","13","Jl. Dipati Ukur No.230, RT.007/RW.014","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=APOTEK%20D.U&query_place_id=ChIJMTHzdlTmaC4R-wvrfegu2Fs","Apotek"
"Apotek Nusa Indah","4.4","47","Apotek Nusa Indah samping hotel Neo, Jl. Dipati Ukur dalam No.76","Kota Bandung","Jawa Barat","ID",,"+62 22 2508256","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Nusa%20Indah&query_place_id=ChIJg5m8LVTmaC4Rk98Lb38q-B0","Apotek"
"Benz motorsport","5","29","Dago pojok tanggulan","Kota Bandung","Jawa Barat","ID",,"+62 821-2080-3771","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Benz%20motorsport&query_place_id=ChIJhRdA2-XnaC4RHCsyELEJjNA","Bengkel Sepeda Motor"
"Eyckman Apotek","4.8","4","Jl. Sampurna No.26 A","Kota Bandung","Jawa Barat","ID",,"+62 22 2037471","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Eyckman%20Apotek&query_place_id=ChIJd87JoormaC4RDrTH-vAmVCM","Apotek"
"Apotek Mitra Jaya","4.8","66","Jl. Rereng Wulung No.25","Kota Bandung","Jawa Barat","ID",,"+62 878-4000-4344","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Mitra%20Jaya&query_place_id=ChIJEyPBjm3naC4RiiZkXo3UM9k","Apotek"
"Jurang 91 - Bandung","5","3","Jl. Jurang No.91","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jurang%2091%20-%20Bandung&query_place_id=ChIJa5lHfvXmaC4RfRbQTAJMWXc","Apotek"
"Apotek City Farma","5","2","3MW5+W3R, Jl. Antapani Lama","Kota Bandung","Jawa Barat","ID",,"+62 22 92206579","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20City%20Farma&query_place_id=ChIJ7eP1hY3naC4Rwvk5LkTlt5A","Apotek"
"GarageTechSpeed","4.8","36","Jl. Cisitu Lama gang 4 No.57","Kota Bandung","Jawa Barat","ID",,"+62 898-8688-192","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GarageTechSpeed&query_place_id=ChIJuytcMfrmaC4RWwz4tj8aERw","Bengkel Sepeda Motor"
"Apotek H24 Cikutra","4.5","42","Jl. Cikutra Barat No.34","Kota Bandung","Jawa Barat","ID",,"+62 877-2052-8789","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20H24%20Cikutra&query_place_id=ChIJgzI0ImvnaC4Rs1XkMallnVg","Apotek"
"Apotek Tubagus","4.6","342","Jl. Tubagus Ismail No.10","Kota Bandung","Jawa Barat","ID","https://lynk.id/apotektubagus","+62 851-6184-7480","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Tubagus&query_place_id=ChIJl12vzLHnaC4RhLzV9imaYfg","Apotek"
"Klinik dan Apotek TelkoMedika Sentot Bandung","4.5","108","Jl. Sentot Alibasyah No.2","Kota Bandung","Jawa Barat","ID","https://www.telkomedika.co.id/","+62 811-1150-0115","Klinik Medis",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Klinik%20dan%20Apotek%20TelkoMedika%20Sentot%20Bandung&query_place_id=ChIJMcJewdHnaC4R8B_9EtO6bHY","Klinik Medis"
"Apotek Kurnia Farma Sehat","4.6","95","Jl. Cemara No.9, RW.01","Kota Bandung","Jawa Barat","ID","https://www.gragazpharmacy.com/","+62 856-2481-9886","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Kurnia%20Farma%20Sehat&query_place_id=ChIJdw-suGXnaC4RVfFYM29TXwk","Apotek"
"Apotek sekeloa dan praktek dokter umum","4.4","36","Jl. Sekeloa No.31","Kota Bandung","Jawa Barat","ID",,"+62 815-4718-4906","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20sekeloa%20dan%20praktek%20dokter%20umum&query_place_id=ChIJUZ4cXgHnaC4RH9Cbv-Uy4Yg","Apotek"
"Bengkel Honda AHASS 06541 Sampurna Motor Bandung","4.9","1118","Jl. Surapati No.185","Kota Bandung","Jawa Barat","ID",,"+62 22 2504675","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Honda%20AHASS%2006541%20Sampurna%20Motor%20Bandung&query_place_id=ChIJZRgGT1HnaC4RmCQw-6aQX4I","Bengkel Sepeda Motor"
"Dago Car Wash & Auto","4","231","Jl. Ir. H. Juanda No.344A","Kota Bandung","Jawa Barat","ID",,"+62 22 2533475","Tempat Pencucian Mobil","Bengkel Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dago%20Car%20Wash%20%26%20Auto&query_place_id=ChIJ0YQrbEjmaC4RLvzd23-YFk0","Tempat Pencucian Mobil"
"Fi Autoshop","4.6","345","Jl. Prof. Dr. Sutami No.77","Kota Bandung","Jawa Barat","ID","http://www.fiautoshop.com/","+62 22 2018507","Pengecatan Mobil","Bengkel Perbaikan Bodi Mobil","Toko perawatan otomotif","Tempat Pencucian Mobil",,,,,,,"https://www.google.com/maps/search/?api=1&query=Fi%20Autoshop&query_place_id=ChIJDfE2fGbnaC4RY5F_k1K5nEg","Pengecatan Mobil"
"Apotek Bumi Medika Ganesha","4.3","71","Jl. Gelap Nyawang No.2","Kota Bandung","Jawa Barat","ID","http://yankes.itb.ac.id/","+62 812-9448-8766","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Bumi%20Medika%20Ganesha&query_place_id=ChIJof7rXlDmaC4RF0Amy7M1rXw","Apotek"
"Apotek Surapati Core","4.8","13","Jl. Anggrek Boulevard No.5","Kota Bandung","Jawa Barat","ID","https://wa.me/62882001853185","+62 882-0018-53185","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Surapati%20Core&query_place_id=ChIJyVnzJADnaC4RSbZBqKillsE","Apotek"
"Apotek Asri","5","49","Jl. Rereongan Sarupi No.25","Kota Bandung","Jawa Barat","ID","https://www.apotek-k24.com/","+62 813-8002-4858","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Asri&query_place_id=ChIJ4UKaIR3naC4R0WBFqhT5rXI","Apotek"
"Mekar Putra Ban","4.6","126","Jl. Dr. Setiabudi No.122b","Kota Bandung","Jawa Barat","ID",,"+62 22 82002446","Toko Ban",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mekar%20Putra%20Ban&query_place_id=ChIJmVFKR0DmaC4RqbOFu69dUic","Toko Ban"
"Bandung Perdana Medikatama. PT","4.5","2","Jl. Dr. Setiabudi No.187","Kota Bandung","Jawa Barat","ID",,"+62 22 2010893","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Perdana%20Medikatama.%20PT&query_place_id=ChIJnbDFIL7maC4RO1FpPngs6i4","Apotek"
"bengkel kaki kaki mobil jl.suci46","4.6","10","Jl. Khp Hasan Mustopa No.46","Kota Bandung","Jawa Barat","ID",,"+62 859-5612-0195","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=bengkel%20kaki%20kaki%20mobil%20jl.suci46&query_place_id=ChIJc1FkzlfnaC4RN9fFytppmdM","Bengkel Mobil"
"Garage09 Bandung","5","29","Jl. DR. Djunjunan Dalam No.II, RW.No.16","Kota Bandung","Jawa Barat","ID",,"+62 857-8224-0005","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garage09%20Bandung&query_place_id=ChIJuxlD25_naC4RMRdBenDl2BQ","Bengkel Sepeda Motor"
"Toko Aki Priangan Battery III","4.9","137","Jl. Cemara No.7","Kota Bandung","Jawa Barat","ID",,"+62 851-4774-8474","Toko Aki Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Aki%20Priangan%20Battery%20III&query_place_id=ChIJsSJ--fTmaC4RLxaC8D7ESWQ","Toko Aki Mobil"
"Apotek Kimia Farma Supratman","4.3","807","Jl. Supratman No.72","Kota Bandung","Jawa Barat","ID","http://kimiafarmaapotek.co.id/","+62 811-2157-640","Apotek","Klinik Medis",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Kimia%20Farma%20Supratman&query_place_id=ChIJBxJ62snnaC4RcGoc1KgrWYA","Apotek"
"Apotek vee farma","4.7","50","25, Jl. Tamansari No.25 D","Kota Bandung","Jawa Barat","ID",,"+62 821-2055-3155","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20vee%20farma&query_place_id=ChIJ25pNW_PnaC4Rd_VLOvuqoIY","Apotek"
"Apotek Kimia Farma 4","4.1","317","Jl. Sulanjana No.4","Kota Bandung","Jawa Barat","ID","http://kimiafarmaapotek.co.id/","+62 811-2157-664","Apotek","Klinik Kesehatan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Kimia%20Farma%204&query_place_id=ChIJNeFrifzmaC4RvCbMVqtGv_0","Apotek"
"Differ Industries","4.6","12","Jl. Sido Luhur No.18 - 20","Kota Bandung","Jawa Barat","ID",,"+62 821-1745-5755","Kantor Perusahaan","Arsitek","Toko Pakaian","Pemasok Pakaian","Toko Software Komputer","Toko Aksesori Pakaian","Konsultan makanan dan minuman","Konsultan Organisasi Profesional",,,"https://www.google.com/maps/search/?api=1&query=Differ%20Industries&query_place_id=ChIJVSI4QAnnaC4R6ajBiU4y9Bo","Kantor Perusahaan"
"apotek teguh farma","3","4","Balubur Town Square, Jl. Tamansari D2 P26","Kota Bandung","Jawa Barat","ID",,"+62 22 84468885","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=apotek%20teguh%20farma&query_place_id=ChIJleAHakXmaC4Rt_ugFqa4QBs","Apotek"
"Apotek Bona Farma","3.8","134","Jl. Dr. Setiabudi No.170J","Kota Bandung","Jawa Barat","ID",,"+62 22 2034333","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Bona%20Farma&query_place_id=ChIJHbwof5TmaC4RzaX7xG8Ktj4","Apotek"
"Anugerah Server Pulsa","4.5","4","3JX5+G74, Taman Sari, Bandung Wetan","Kota Bandung","Jawa Barat","ID",,"+62 857-9722-5659","Layanan dan Dukungan Komputer","Jasa Reparasi Komputer","Toko Komputer","Toko Komputer Bekas",,,,,,,"https://www.google.com/maps/search/?api=1&query=Anugerah%20Server%20Pulsa&query_place_id=ChIJlQAzz3wvby4RsHRbIzGP_ig","Layanan dan Dukungan Komputer"
"Toko Windy.com",,,"Jl. Tubagus Ismail No.151","Kota Bandung","Jawa Barat","ID",,"+62 811-5402-881","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Windy.com&query_place_id=ChIJe4EHhKrnaC4RJJSlJ3tvA84","Toko Komputer"
"Apotek ananda pratama","4.9","20","Jl. Tubagus Ismail No.31","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20ananda%20pratama&query_place_id=ChIJr6mFk1jnaC4RjPl9Tsxs4Ck","Apotek"
"Danz Technician Bandung ID",,,"Jl. Cigadung Selatan No.22, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191","Kota Bandung","Jawa Barat","ID",,"+62 821-1355-8846","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Danz%20Technician%20Bandung%20ID&query_place_id=ChIJw-d-ruTnaC4RrhRENV9bxa8","Toko Komputer"
"Apotek Makka Farma","4.9","34","Jl. Cikutra No.250A","Kota Bandung","Jawa Barat","ID",,"+62 831-5150-0771","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Makka%20Farma&query_place_id=ChIJs7B7kbbnaC4RGAwIo00KSMw","Apotek"
"Bandung Aksesoris","4.4","292","Sebrang Masjid Besar Baitun Nur, Pas depan gerbang GUPUSPAL / GUPUSMU, Jl. Cikutra No.201","Kota Bandung","Jawa Barat","ID",,"+62 853-5196-3096","Toko Suku Cadang Motor","Bengkel Kelistrikan Mobil","Toko Reparasi Lampu","Toko Lampu","Toko Sepeda Motor","Toko Lampu Neon",,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Aksesoris&query_place_id=ChIJGZTt3KLnaC4RIUg8oIFMJLY","Toko Suku Cadang Motor"
"Pantes Agung","4.5","109","Jl. AH. Nasution No.138B","Kota Bandung","Jawa Barat","ID",,"+62 895-0206-9818","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantes%20Agung&query_place_id=ChIJz7TUeDrdaC4R1N9elOKiMlo","Toko Elektronik"
"Toko Laris Elektronik","4.4","228","Jl. Sukajadi No.104","Kota Bandung","Jawa Barat","ID","https://wa.me/6281222348886","+62 812-2234-8886","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Laris%20Elektronik&query_place_id=ChIJOf6Fu2DmaC4RV5hTUDj9Cu0","Toko Elektronik"
"Custom Part Motor Bandung","4.5","2","Jl. Citepus III No.2","Kota Bandung","Jawa Barat","ID",,"+62 851-7241-0437","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Custom%20Part%20Motor%20Bandung&query_place_id=ChIJ4yDenQLnaC4RoZoJcdTAPI0","Bengkel Sepeda Motor"
"Apotek Adora Cikutra","4.8","85","Jl. Cikutra Barat No.7","Kota Bandung","Jawa Barat","ID","https://adoraeducare.my.canva.site/","+62 812-3548-3418","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Adora%20Cikutra&query_place_id=ChIJvexhQdnnaC4RT3UApzqpIsk","Apotek"
"Apotek Heka Bandung","4.8","119","Jl. Khp Hasan Mustopa No.27","Kabupaten Bandung","Jawa Barat","ID","https://shopee.co.id/apotekheka.bandung","+62 877-8418-3134","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Heka%20Bandung&query_place_id=ChIJsbTkL-znaC4RIH_Qm5qDzhc","Apotek"
"Bengkel mobil emergency 24 jam",,,"Jl. Diponegoro No.39","Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20mobil%20emergency%2024%20jam&query_place_id=ChIJHTh_UwDnaC4RWjOJI4zD668","Bengkel Mobil"
"Sinar Bahagia Electronic","4.6","170","Jl. A. Yani No.546","Kota Bandung","Jawa Barat","ID","https://linktr.ee/sinarbahagiaelectro","+62 853-1402-6226","Toko Elektronik","Grosir elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sinar%20Bahagia%20Electronic&query_place_id=ChIJJ8caOcHnaC4Rb0C_4TCOmvM","Toko Elektronik"
"Kimia Farma 51 Moxy","4.9","130","Jl. Ir. H. Juanda No.69","Kota Bandung","Jawa Barat","ID","http://kimiafarmaapotek.co.id/","+62 811-2157-644","Apotek","Klinik Kesehatan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kimia%20Farma%2051%20Moxy&query_place_id=ChIJ3dIy033naC4RPHbeL00RImw","Apotek"
"AIO Store - Ujung Berung | Toko Elektronik Bandung","5","88","Jl. AH. Nasution No.2, Pakemitan, Kec. Cinambo, RT.001/RW.001","Kota Bandung","Jawa Barat","ID",,"+62 878-1152-8848","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AIO%20Store%20-%20Ujung%20Berung%20%7C%20Toko%20Elektronik%20Bandung&query_place_id=ChIJ3ZBhGovDaC4RurLwsOWYlf8","Toko Elektronik"
"OLX Autos - BTC Fashion Mall Bandung","4.1","12","Jl. Dr. Djunjunan No.143-149","Kota Bandung","Jawa Barat","ID","https://www.olx.co.id/olxautos/","+62 896-3117-2538","Kantor Inspeksi Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OLX%20Autos%20-%20BTC%20Fashion%20Mall%20Bandung&query_place_id=ChIJ__g99XvnaC4RnabAuWhpQ3o","Kantor Inspeksi Mobil"
"Bengkel Knalpot (RADAR KNALPOT)","4.6","100","Jl. Khp Hasan Mustopa No.129","Kota Bandung","Jawa Barat","ID",,"+62 813-2090-2299","Toko Knalpot",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Knalpot%20(RADAR%20KNALPOT)&query_place_id=ChIJD8Jjf5bnaC4R-DJ4RDGAKvc","Toko Knalpot"
"Log In Megastore ABC","4.4","7962","Jl. ABC No.44-46","Kota Bandung","Jawa Barat","ID","https://loginmegastore.com/","+62 815-7305-8888","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Log%20In%20Megastore%20ABC&query_place_id=ChIJu8tl2yTmaC4Raf4W6AOF3P8","Toko Elektronik"
"BENGKEL MOBIL BAROKAH",,,"Jl. Sawunggaling No.24","Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20MOBIL%20BAROKAH&query_place_id=ChIJv5pXagDnaC4Rka8-GYiYf0M","Bengkel Mobil"
"BJK Komputer","3","2","Jl. Bijaksana III No.1","Kota Bandung","Jawa Barat","ID",,"+62 22 2030120","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BJK%20Komputer&query_place_id=ChIJPUgpAV7maC4RHSrTxrfftks","Toko Komputer"
"Perbaikan iPhone, iPad, iMac, MacBook, Apple Watch","5","105","Baltos, Balubur Town Square, Jl. Tamansari Lantai 1 Blok T08","Kota Bandung","Jawa Barat","ID",,"+62 877-7750-6099","Toko Perbaikan Ponsel","Jasa Reparasi Komputer","Toko Komputer","Jasa Perbaikan Telepon","Toko Komputer Bekas",,,,,,"https://www.google.com/maps/search/?api=1&query=Perbaikan%20iPhone%2C%20iPad%2C%20iMac%2C%20MacBook%2C%20Apple%20Watch&query_place_id=ChIJ7crJJ3nnaC4R-43xhCZFS_o","Toko Perbaikan Ponsel"
"Harsal","5","1","Pusat Belanja Balubur, Jl. Tamansari Lantai 1 Blok G No 16","Kota Bandung","Jawa Barat","ID",,"","Toko Alat Tulis Kantor","Toko Ponsel","Toko Komputer",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Harsal&query_place_id=ChIJ9aGMaEXmaC4RNNJ40Omgokk","Toko Alat Tulis Kantor"
"AKA COMPUTER BANDUNG",,,"Jl. Setia Gg.setia lll No.10, RT.05/RW.14","Kota Bandung","Jawa Barat","ID",,"+62 896-1144-8730","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AKA%20COMPUTER%20BANDUNG&query_place_id=ChIJf1cUWQDnaC4RXrXxQBTbOK4","Toko Komputer"
"Warnet CafeNet CafeGaming Shop izzi store","3.9","7","Jl. Terusan Karang Tineung No.35","Kota Bandung","Jawa Barat","ID",,"","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warnet%20CafeNet%20CafeGaming%20Shop%20izzi%20store&query_place_id=ChIJ_cffmYvmaC4RqCbI0OQQKLY","Toko Komputer"
"DINJAYABATTERY (Toko aki terdekat)","4.8","25","Jl. Ir. H. Juanda No.244","Kota Bandung","Jawa Barat","ID",,"+62 822-1412-0895","Toko Aki Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DINJAYABATTERY%20(Toko%20aki%20terdekat)&query_place_id=ChIJ143_0UXnaC4RShsT6StTPGY","Toko Aki Mobil"
"Abium Servis TV PANGGILAN MURAH elektronik dan Computer bandung","5","97","Jl. Bojong Koneng No.1, RT.06/RW.14","Kota Bandung","Jawa Barat","ID","http://abiumelcomp.blogspot.com/","+62 896-2242-6679","Jasa Reparasi Televisi","Servis Komputer","Toko Elektronik",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abium%20Servis%20TV%20PANGGILAN%20MURAH%20elektronik%20dan%20Computer%20bandung&query_place_id=ChIJb4kHwHPnaC4R-6rUR8suuU0","Jasa Reparasi Televisi"
