"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Caringin Motor AHASS 02506","4.8","1620","Jl. Caringin No.237","Kota Bandung","Jawa Barat","ID",,"+62 22 87776143","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Caringin%20Motor%20AHASS%2002506&query_place_id=ChIJu63q_EzvaC4RupakNogv7Vo","Bengkel Sepeda Motor"
"Andi Bengkel Motor",,,"Gg. Remaja V No.84","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Andi%20Bengkel%20Motor&query_place_id=ChIJX8tJFBznaC4R0CW7Si0I2zU","Bengkel Sepeda Motor"
"Bengkel T-ras custom tanto","4.9","21","Jl. Babakan Sari No.211a","Kota Bandung","Jawa Barat","ID",,"+62 812-2232-2284","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20T-ras%20custom%20tanto&query_place_id=ChIJD3tlsPnnaC4RyGdwPzG2DFQ","Bengkel Sepeda Motor"
"DR motor Bandung ( part mobil baru dan bekas)","4.3","30","Jl. Cicendo","Kota Bandung","Jawa Barat","ID",,"+62 812-2243-7763","Toko Suku Cadang Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DR%20motor%20Bandung%20(%20part%20mobil%20baru%20dan%20bekas)&query_place_id=ChIJB84c2f7naC4Rmkmii2Ex6bk","Toko Suku Cadang Mobil"
"Bengkel Motor Suzuki MAKMUR","4.9","17","Jl. Ciparay No.27b","Kota Bandung","Jawa Barat","ID",,"+62 896-5623-1419","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Suzuki%20MAKMUR&query_place_id=ChIJ06wAATvpaC4RepTq7fcqZh8","Bengkel Sepeda Motor"
"Ford Bandung - PT Saluyu Gatsu Motor","4.4","262","Ford Bandung Pt., Jl. Gatot Subroto No.162","Kota Bandung","Jawa Barat","ID",,"+62 22 7317181","Dealer Ford",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ford%20Bandung%20-%20PT%20Saluyu%20Gatsu%20Motor&query_place_id=ChIJGRbbzXfoaC4RIGIRkClYUig","Dealer Ford"
"Bengkel Putra Mandiri Motor","4.6","13","Jl. Cipedes Tengah No.164","Kota Bandung","Jawa Barat","ID",,"+62 857-9541-4825","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Putra%20Mandiri%20Motor&query_place_id=ChIJKwW7ErXnaC4RuJ7SRFMk_qM","Bengkel Mobil"
"AHASS SUKSES GROUP CIHAMPELAS","4.5","361","Jl. Cihampelas No.306","Kota Bandung","Jawa Barat","ID",,"+62 823-2009-9075","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AHASS%20SUKSES%20GROUP%20CIHAMPELAS&query_place_id=ChIJr6AScvbmaC4RP78M-IsQdQ8","Bengkel Sepeda Motor"
"Icksand Alarm Motor Bandung","5","41","Gg. H. Ibrahim No.53","Kota Bandung","Jawa Barat","ID",,"+62 823-2075-9188","Bengkel Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Icksand%20Alarm%20Motor%20Bandung&query_place_id=ChIJ7-e5H6bpaC4RbtAIlzSmIbI","Bengkel Elektronik"
"planet variasi motor","4.3","75","Jl. Gatot Subroto","Kota Bandung","Jawa Barat","ID",,"+62 877-9480-5994","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=planet%20variasi%20motor&query_place_id=ChIJQR2TKH_paC4RDK7bdOUUIoU","Toko"
"Prima Motor","4.5","46","Jl. Cibodas Raya No.25","Kota Bandung","Jawa Barat","ID",,"+62 896-0399-2575","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prima%20Motor&query_place_id=ChIJ5TroWfnnaC4RzYb7l4KaiFY","Bengkel Sepeda Motor"
"BIG ROAD 43 Bengkel Modifikasi Moge SM V16 250cc","5","4","Jl. Raya Derwati No.43a","Kota Bandung","Jawa Barat","ID",,"+62 812-8954-2999","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BIG%20ROAD%2043%20Bengkel%20Modifikasi%20Moge%20SM%20V16%20250cc&query_place_id=ChIJkfX6uanDaC4RlCvgwREUAJI","Bengkel Motor Elektrik"
"Bengkel Honda Ahass Putra Jaya","4.8","3453","Jl. Ir. H. Juanda No.333","Kota Bandung","Jawa Barat","ID","https://m.facebook.com/ahassputra.jayamotor","+62 895-0450-7251","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Honda%20Ahass%20Putra%20Jaya&query_place_id=ChIJfXGXKOPmaC4Rsn8PSdH7efE","Bengkel Sepeda Motor"
"OJM(Oman jaya motor),bengkel sepeda","5","1","Jl. Cikuda No.87","Kota Bandung","Jawa Barat","ID",,"+62 831-9279-1118","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OJM(Oman%20jaya%20motor)%2Cbengkel%20sepeda&query_place_id=ChIJSZFWOgDdaC4RXgrC3Vuxzy0","Bengkel Sepeda Motor"
"Aang bengkel motor","5","18",,"Kota Bandung","Jawa Barat","ID",,"+62 895-3444-80118","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Aang%20bengkel%20motor&query_place_id=ChIJZaOzgCTpaC4R68txGikp2ls","Kantor Perusahaan"
"Planet Ban Jalan Astana Anyar Cibadak","4.6","100","Jl. Astana Anyar No.58, RT.011/RW.002","Kota Bandung","Jawa Barat","ID","https://lokasi.planetban.com/planet-ban-jalan-astana-anyar-cibadak-motorcycle-repair-shop-cibadak-bandung-393930/Home?utm_source=locator&utm_medium=googleplaces","+62 817-0006-055","Bengkel Sepeda Motor","Bengkel Motor Skuter","Toko Suku Cadang Motor","Layanan ban","Toko Ban",,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Ban%20Jalan%20Astana%20Anyar%20Cibadak&query_place_id=ChIJC6hnCCjnaC4Rl5EtApUbyS0","Bengkel Sepeda Motor"
"batara motor","4.9","37","Jalan gagak 45, Jl. Gagak No.45","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=batara%20motor&query_place_id=ChIJU_-DIo7naC4R5XfC-q-xdhc","Bengkel Sepeda Motor"
"Bengkel Motor The Goodfellas Garage","4.9","14","Jalan Rancasawo, Jl. Ciwastra No.74","Kota Bandung","Jawa Barat","ID",,"+62 858-9031-3990","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20The%20Goodfellas%20Garage&query_place_id=ChIJ-eYfPinoaC4R1L1ci9dosUo","Bengkel Sepeda Motor"
"Bengkel Motor C-52 Piston Project","5","5","Jl. Caringin No.52","Kota Bandung","Jawa Barat","ID",,"+62 821-3010-2860","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20C-52%20Piston%20Project&query_place_id=ChIJnfvz6jbpaC4RG-8WkDF12Ak","Bengkel Sepeda Motor"
"SRN Motor (Bengkel Motor)","4.1","104","Jl. Babakan Sari No.138A","Kota Bandung","Jawa Barat","ID","https://srnmotor.com/","+62 821-3063-6986","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SRN%20Motor%20(Bengkel%20Motor)&query_place_id=ChIJdVx24T_naC4REovRgSW6zqc","Bengkel Sepeda Motor"
"PJM(bengkel motor)","4.1","33","Jalan Cemara No.33 Pasteur Kecamatan Sukajadi Sebelah Timur, Jl. Cemara Selatan","Kota Bandung","Jawa Barat","ID",,"+62 813-2031-7898","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PJM(bengkel%20motor)&query_place_id=ChIJt8mZ2bbnaC4Rfr9b1vXxN0Q","Bengkel Sepeda Motor"
"OZZIE MOTOR","4.7","335","Jl. Sukaraja II No.283","Kota Bandung","Jawa Barat","ID","https://shopee.co.id/ozziemotor?entryPoint=ShopBySearch&searchKeyword=ozzie%20motor%20official","+62 813-9510-9908","Bengkel Sepeda Motor","Bengkel Motor Skuter","Toko Motorsport","Toko Ban","Bengkel Trailer",,,,,,"https://www.google.com/maps/search/?api=1&query=OZZIE%20MOTOR&query_place_id=ChIJ2-XfoWvlaC4RYz00ybRkv20","Bengkel Sepeda Motor"
"Dian Motor","3.8","41","Jl. Sukagalih samping No.22","Kota Bandung","Jawa Barat","ID",,"+62 882-0017-12229","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dian%20Motor&query_place_id=ChIJKSK61WDmaC4R0hyETHoe3fA","Bengkel Sepeda Motor"
"Auto Jaya Motor","4.8","148","Jl. Cikutra Barat No.27","Kota Bandung","Jawa Barat","ID",,"+62 822-1323-1000","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Auto%20Jaya%20Motor&query_place_id=ChIJgUt5XK_naC4Rk1z_mzD-unE","Bengkel Sepeda Motor"
"Bengkel Upi Motor","2.9","10","Jl. Cigadung Raya Timur No.42","Kota Bandung","Jawa Barat","ID",,"+62 813-2058-1612","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Upi%20Motor&query_place_id=ChIJa_MI4ajnaC4RwIzrtHuBevI","Bengkel Motor Skuter"
"OTO-BEN'S service . Bengkel motor & mobil (ac,power window,central lock) Bandung","4.2","31","Jl. Soekarno-Hatta No.431","Kota Bandung","Jawa Barat","ID","https://maps.app.goo.gl/RHjLx4ryEP7hL844A","+62 857-9755-6898","Bengkel Sepeda Motor","Bengkel AC","Bengkel Mobil","Toko Suku Cadang Motor",,,,,,,"https://www.google.com/maps/search/?api=1&query=OTO-BEN'S%20service%20.%20Bengkel%20motor%20%26%20mobil%20(ac%2Cpower%20window%2Ccentral%20lock)%20Bandung&query_place_id=ChIJL3x4nJ_paC4RL0LY4RKY7l8","Bengkel Sepeda Motor"
"FST MOTOR SERVICE MOTOR PANGGILAN","4.9","147","pinggir jln husen, Jl. Bojong Koneng, RT.4/RW.6","Kota Bandung","Jawa Barat","ID",,"+62 895-2640-9207","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=FST%20MOTOR%20SERVICE%20MOTOR%20PANGGILAN&query_place_id=ChIJb5LYzZtTaC4RYyj6Nb_Wxl0","Bengkel Sepeda Motor"
"Bengkel mobil panggilan Bandung","5","25","Jl. Sukajadi","Kota Bandung","Jawa Barat","ID",,"+62 822-1780-8333","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20mobil%20panggilan%20Bandung&query_place_id=ChIJrQfTzavnaC4RIx8a3qHcj8g","Bengkel Mobil"
"Ganesha Wash & Detailing","4.3","6","Jl. Siliwangi Dalam 3 No.49/155B","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ganesha%20Wash%20%26%20Detailing&query_place_id=ChIJuYnsk9LnaC4RSUJZiaULD_0","Bengkel Sepeda Motor"
"Poels Motor","5","6","Jl. Pendidikan No.42","Kota Bandung","Jawa Barat","ID",,"+62 811-220-247","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Poels%20Motor&query_place_id=ChIJecl85xjDaC4Ru6_BSuTbGAI","Bengkel Sepeda Motor"
"Pusat Ban RVN","4.3","162","Jl. Cikutra Barat No.98","Kota Bandung","Jawa Barat","ID",,"+62 812-2282-0242","Toko Ban",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pusat%20Ban%20RVN&query_place_id=ChIJA-eJzq7naC4RHx_LxvHTs4w","Toko Ban"
"Ionk Motor bdg#49","4.7","20","Jl. Golf Raya No.2","Kota Bandung","Jawa Barat","ID",,"+62 857-9862-0684","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ionk%20Motor%20bdg%2349&query_place_id=ChIJRVKBT0vdaC4Rr7GwmPWgL9c","Bengkel Sepeda Motor"
"Ibenk Motor Vespa Dipatiukur","4.1","14","Jl. Dipati Ukur No.248","Kota Bandung","Jawa Barat","ID",,"+62 822-1784-1994","Bengkel Sepeda Motor","Bengkel Skuter",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ibenk%20Motor%20Vespa%20Dipatiukur&query_place_id=ChIJKcxUcVTmaC4R9QKoaTD9CqU","Bengkel Sepeda Motor"
"KEY motor","4.6","9","4JC7+63R, Jl. Cisitu Lama VIII","Kota Bandung","Jawa Barat","ID",,"+62 812-2466-3664","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=KEY%20motor&query_place_id=ChIJqZs8sGDnaC4RLG5IlVHZceQ","Bengkel Sepeda Motor"
"Alfarizi Jaya Motor","4.5","10","3M6M+X9V, Jl. Soekarno-Hatta","Kota Bandung","Jawa Barat","ID",,"+62 857-7710-0988","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alfarizi%20Jaya%20Motor&query_place_id=ChIJjVC9Er3DaC4R5ahUsXqLVp8","Bengkel Sepeda Motor"
"BENGKEL A2S MOTOR","5","2","4H6Q+PXM, Jl. Terusan Mulyasari","Kota Bandung","Jawa Barat","ID",,"+62 821-2732-2471","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20A2S%20MOTOR&query_place_id=ChIJnddtNRvnaC4R3ZW3eJ_o63M","Bengkel Sepeda Motor"
"MyScoot Bengkel Vespa Bandung","4.7","48","Jl. AH. Nasution No.108","Kota Bandung","Jawa Barat","ID",,"+62 821-2140-1244","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MyScoot%20Bengkel%20Vespa%20Bandung&query_place_id=ChIJwUCk9r3naC4R5Zh2tBXlAKk","Bengkel Sepeda Motor"
"OBIL PRESS BODY MOTOR","4.9","184","Jl. Surapati No.77","Kota Bandung","Jawa Barat","ID",,"+62 821-8448-1248","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OBIL%20PRESS%20BODY%20MOTOR&query_place_id=ChIJCUqEjl_BaC4Rcqt3mOL4R-Q","Bengkel Sepeda Motor"
"Bengkel Motor Panggilan Agm",,,"Jln Derwati Sapan Gedebage, Margacinta Cijawura Cijaura Jln Riung Bandung Manjahlega No.komplek","Kota Bandung","Jawa Barat","ID",,"+62 896-0305-6144","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Panggilan%20Agm&query_place_id=ChIJ7acV7PjDaC4RXPX8AkLA-q8","Bengkel Sepeda Motor"
"Moscow Bdg","4.8","100","Jl. Cikutra Barat No.1","Kota Bandung","Jawa Barat","ID",,"+62 812-2464-4756","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Moscow%20Bdg&query_place_id=ChIJXTUTlaXnaC4RjlgosfykFhY","Bengkel Sepeda Motor"
"Yank Motor II","4.2","370","3MM5+428, Jl. Purwakarta","Kota Bandung","Jawa Barat","ID",,"+62 22 91520492","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yank%20Motor%20II&query_place_id=ChIJT2kAt_rnaC4RZZ4QRmezJ8A","Bengkel Sepeda Motor"
"Honda Astra Motor Bandung","4.8","2128","Jl. Sudirman","Kota Bandung","Jawa Barat","ID","https://www.astramotor.co.id/","+62 812-2083-5438","Bengkel Sepeda Motor","Dealer Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Honda%20Astra%20Motor%20Bandung&query_place_id=ChIJt4O5B0vnaC4Rpsebw3rCAMg","Bengkel Sepeda Motor"
"Hero Motor Bengkel AC Mobil","4.8","92","Jl. Kalipah Apo No.14","Kota Bandung","Jawa Barat","ID",,"","Layanan pendingin udara mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hero%20Motor%20Bengkel%20AC%20Mobil&query_place_id=ChIJFwxQfiHmaC4R6dEKzRG28fQ","Layanan pendingin udara mobil"
"Service motor dan mobil panggilan Bandung Jawa barat","5","9","Jl. DR. Djunjunan Dalam","Kota Bandung","Jawa Barat","ID",,"+62 895-1545-8357","Montir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20motor%20dan%20mobil%20panggilan%20Bandung%20Jawa%20barat&query_place_id=ChIJjeRx6yznaC4R2a_4KNAIoFc","Montir"
"IDOY BENGKEL","4.8","33","Jl. Dr. Djunjunan No.180","Kota Bandung","Jawa Barat","ID",,"+62 882-0028-34541","Bengkel Mobil","Bengkel Perbaikan Bodi Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=IDOY%20BENGKEL&query_place_id=ChIJSXYaTGfnaC4Ro5kZPFDEVIA","Bengkel Mobil"
